회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)인텔리안시스템즈,"Intellian Systems, Inc.",인텔리안시스템즈, ,성상엽,기타법인,110111-3326041,211-87-72861,"서울특별시 강남구 언주로 730 (논현동, 동익빌딩)",www.intelliansys.co.kr,,소프트웨어 개발 및 공급업,2005-10-19,12월
(주)인텔리전스웨어,"Intelligenceware, Inc.",인텔리전스웨어, ,박남규,기타법인,110111-2029604,120-86-09202,서울특별시 강남구 대치동 996-1 미래에셋벤처타워 9층,www.intelligenceware.com,,시스템 소프트웨어 개발 및 공급업,2000-07-19,12월
(주)인텔링스,"Intelinx, Inc.",인텔링스, ,서춘길,기타법인,110111-1409493,113-81-43115,서울특별시 강남구 신사동 성도빌딩 9층,http://www.intelinx.co.kr,,시스템 소프트웨어 개발 및 공급업,1997-04-30,12월
(주)인투데이타시스템,intodatasystem,인투데이타시스템, ,이상복 이오봉 박세원,기타법인,110111-3639155,120-87-13682,"서울특별시 구로구 디지털로30길 31 (구로동, 코오롱디지털타워빌란트Ⅱ) 406호",www.intodata.co.kr,,컴퓨터 프로그래밍 서비스업,2007-05-01,12월
인투모바일,IntoMobile,인투모바일, ,박진규,기타법인,110111-2064171,220-81-96716,서울특별시 서초구 서초동 1330-13 우영빌딩 601호,www.i2m.co.kr,,시스템 소프트웨어 개발 및 공급업,2000-09-01,12월
주식회사 인튠,INTUNE Inc,인튠, ,이수연,기타법인,110111-4020262,114-86-71069,서울특별시 서초구 효령로68길 104 (서초동) 마루린빌딩 3층, ,,응용 소프트웨어 개발 및 공급업,2008-12-29,12월
(주)인트라게임즈,"intragames co.,ltd",인트라게임즈, ,배상찬,기타법인,110111-4977695,117-81-81974,"서울특별시 금천구 벚꽃로 278 (가산동, SJ테크노빌) 1309호",www.intragames.co.kr,,기타 게임 소프트웨어 개발 및 공급업,2012-10-11,12월
주식회사 인트로모바일,"IntroMobile Co., Ltd.",인트로모바일, ,이창석,기타법인,110111-2025454,120-86-08746,서울특별시 강남구 삼성1동 아셈타워 25층,www.intromobile.com,,시스템 소프트웨어 개발 및 공급업,2000-07-13,12월
(주)인트빔,"INTVIM Co., Ltd",인트빔, ,이도엽,기타법인,180111-0268870,621-81-31857,서울특별시 서초구 양재2동 250-5 정미빌딩 1층,www.intvim.com,,시스템 소프트웨어 개발 및 공급업,1998-10-22,12월
(주)인티그레이션,INTEGRATION,인티그레이션, ,정희범,기타법인,110111-6997617,784-87-01184,"서울특별시 강남구 테헤란로 427 (삼성동, 위워크타워) 2층 101호, 102호",careers.medistream.co.kr/,,응용 소프트웨어 개발 및 공급업,2019-02-01,12월
주식회사 인퍼슨,"INFORSON CO., LTD",인퍼슨, ,진병도,기타법인,110111-1755846,229-81-40179,서울특별시 강남구 포이동 237-13 장수빌딩 2층,www.inforson.co.kr,,컴퓨터시스템 통합 자문 및 구축 서비스업,1999-08-19,03월
주식회사 인퍼텔, ,인퍼텔, ,대표이사 백종훈,기타법인,110111-1505944,114-81-83712,서울특별시 서초구 서초3동 1574-1 우서빌딩 3층, ,,그 외 기타 전기 통신업,1998-01-21,12월
(주)인포바인,"INFOvine co., Ltd.",인포바인,115310,권성준,코스닥시장,110111-1877103,106-81-86362,서울특별시 영등포구 여의대로 24 전국경제인연합회관 40층,www.infovine.co.kr,,그 외 기타 전기 통신업,2000-02-14,12월
인포뱅크(주),InfoBankCorporation,인포뱅크,039290,박태형,코스닥시장,110111-1166803,114-81-66066,경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 12층,www.infobank.net,,기타 정보 서비스업,1995-06-14,12월
인포벨리코리아(주),"Infovalley Korea Co., Ltd.",인포벨리코리아, ,정윤복,기타법인,200111-0092464,410-81-47818,광주광역시 동구 충장로5가 78번지 엔터빌딩 6층,www.invako.com,,시스템 소프트웨어 개발 및 공급업,1998-12-04,12월
주식회사 인포벨리코리아,"Info Valley Korea Co.,Ltd.",인포벨리코리아, ,김종관,기타법인,134111-0375308,123-86-41730,"경기도 안양시 동안구 시민대로248번길 25 302호(관양동, 경기창조산업안양센터)",www.invako.kr,,컴퓨터 프로그래밍 서비스업,2014-01-02,12월
(주)인포스,"INFOSE Co., Ltd",인포스, ,최동진,기타법인,160111-0120660,314-81-43061,"대전광역시 유성구 죽동로 71 (죽동, (주)인포스)",infose.net,,데이터베이스 및 온라인정보 제공업,2001-07-11,12월
주식회사인포웹,Infoweb Inc.,인포웹, ,노종섭,기타법인,110111-1460891,214-86-18587,서울특별시 성동구 성수2가동 315-58 한서빌딩 7층,http://www.infoweb.co.kr,,시스템 소프트웨어 개발 및 공급업,1997-09-08,12월
(주)인포인,"Infoin. Co., Ltd.",인포인, ,"정재원, 정인호",기타법인,110111-5893444,301-86-33878,서울특별시 강남구 역삼로5길 12 (역삼동) 인포인 메타버스빌딩,www.in4in.com,,응용 소프트웨어 개발 및 공급업,2016-01-01,12월
(주)인포인베스트,"Infoinvest.Co.,Ltd",인포인베스트, ,한동오,기타법인,110111-3899650,220-87-66664,충청북도 청주시 청원구 율봉로159번길 73-1 (율량동) 243호, ,,시스템 소프트웨어 개발 및 공급업,2008-05-20,12월
(주)인포인트기술,-,인포인트기술, ,김재철,기타법인,110111-5512078,119-86-94451,"서울특별시 금천구 가산디지털2로 18 (가산동, 대륭테크노타운1차)",-,,컴퓨터 프로그래밍 서비스업,2014-09-12,12월
주식회사 인포젠,"INFOGEN CO.,LTD.",인포젠, ,정성화,기타법인,110111-2817439,117-81-45959,"서울특별시 영등포구 영신로 220 1502호(영등포동8가, KnK디지털타워)",www.infogen.co.kr,,컴퓨터 프로그래밍 서비스업,2003-07-08,12월
(주)인포키커뮤니케이션,"infokey Communications co., Ltd",인포키커뮤니케이션, ,김명진,기타법인,110111-1845663,214-86-45293,서울특별시 강남구 대치동 1001-5,www.infostair.com,,시스템 소프트웨어 개발 및 공급업,2000-01-07,12월
주식회사 인포탈,"Infortal.co.,ltd",인포탈, ,남길현,기타법인,110111-2005795,113-81-62392,서울특별시 구로구 구로동 817,www.infortal.co.kr,,컴퓨터시스템 통합 자문 및 구축 서비스업,2000-06-23,12월
인포트러스트(주),"InfoTrust, Inc.",인포트러스트, ,손창배,기타법인,110111-2353954,220-86-22301,서울특별시 강남구 논현2동 86-6 마루빌딩 2층, ,,시스템 소프트웨어 개발 및 공급업,2001-10-23,12월
(주)인포허브,infohub.co,인포허브, ,오재일,기타법인,110111-1819171,105-86-05279,서울특별시 강남구 광평로 281 (수서동) 수서오피스빌딩 15층,www.infohub.co.kr,,데이터베이스 및 온라인정보 제공업,1999-12-01,12월
인포호스트 주식회사,INFOHOST Inc,인포호스트, ,김익재,기타법인,191111-0014725,613-81-15730,경상남도 진주시 상대1동 한보빌딩 12층,http://www.infohost.co.kr,,시스템 소프트웨어 개발 및 공급업,1997-12-17,12월
(주)인폴소프트,"Infol Software, Inc.",인폴소프트, ,권대웅,기타법인,204911-0002827,413-81-06024,전라남도 고흥군 고흥읍 남계리584,http://infolsoft.co.kr,,시스템 소프트웨어 개발 및 공급업,1999-09-01,12월
주식회사 인프니스네트웍스,"Infnis Networks, Inc.",인프니스네트웍스, ,김세곤,기타법인,110111-4757849,211-88-70609,서울특별시 강남구 논현로 653 (논현동) 3층 인프니스네트웍스,infnis.com,,응용 소프트웨어 개발 및 공급업,2011-12-23,12월
주식회사 인프라넷,infranet.inc,인프라넷, ,김형필,기타법인,120111-0202367,131-81-50929,서울특별시 서초구 잠원동 41-10 미래엔컬처빌딩 3층,www.infranet.co.kr,www.infranet.co.kr,컴퓨터시설 관리업,1999-09-16,12월
(주)인프라웨어테크놀러지,"INFRAWARE TECHNOLOGY, INC",인프라웨어테크놀러지,247300,엄태철,기타법인,110111-3676404,109-86-08147,서울특별시 금천구 가산디지털1로 19대륭테크노타운18차 20층,www.infrawaretech.com,,응용 소프트웨어 개발 및 공급업,2007-05-10,12월
(주)인프라정보통신,INFRA,인프라정보통신, ,김장수,기타법인,110111-1310814,116-81-60807,서울특별시 금천구 가산동 60-24 월드메르디앙벤처샌타 809호,www.infraic.co.kr,,시스템 소프트웨어 개발 및 공급업,1996-08-21,12월
주식회사 인플레이,"INPLAY Co., Ltd.",인플레이, ,김동현,기타법인,110111-6975019,141-87-01373,서울특별시 서대문구 신촌로 25 2층 2217호(창천동), ,,"영화, 비디오물 및 방송프로그램 배급업",2019-01-10,12월
(주)인플레이인터렉티브,"Inplay Interactive Co., LTD.",인플레이인터렉티브, ,이창성,기타법인,110111-3971747,220-87-72069,서울특별시 강남구 논현로150길 15 동성빌딩 5층 501(논현동),www.inplayinteractive.com,,게임 소프트웨어 개발 및 공급업,2008-09-22,12월
(주)인플루엔셜,INFLUENTIAL.INC,인플루엔셜, ,문태진,기타법인,110111-3876327,220-87-65006,"서울특별시 강남구 도산대로 156 (논현동, 중앙엠앤비사옥) 7층", ,,시스템 소프트웨어 개발 및 공급업,2008-04-18,12월
주식회사 인피나,infina Inc.,인피나, ,안성현,기타법인,110111-3828831,214-88-21223,서울특별시 강남구 봉은사로30길 56 402호 (역삼동),infinacme.com,,응용 소프트웨어 개발 및 공급업,2008-01-22,12월
(주)인피니트헬스케어,"INFINITT Healthcare Co., Ltd.",인피니트헬스케어,071200,"홍기태, 이원용 (공동대표이사)",코스닥시장,110111-2683179,120-86-46702,서울특별시 구로구  디지털로34길 27 대륭포스트타워3차 12층,infinitt.com,,소프트웨어 개발 및 공급업,2002-12-30,12월
주식회사 인피닉,"INFINIQ CO., LTD.",인피닉, ,"박준형, 최철규",기타법인,110111-3182500,220-87-05798,"서울특별시 금천구 가산디지털1로 186 701호(가산동, 제이플라츠)",www.infiniq.co.kr,,응용 소프트웨어 개발 및 공급업,2005-03-07,12월
(주)인픽스,"INPIX Co.,Ltd",인픽스, ,이현우,기타법인,110111-1901340,105-86-09616,"서울특별시 강남구 학동로 126 (논현동, 인픽스빌딩) B2,7층,8층",www.inpix.com,,컴퓨터시스템 통합 자문 및 구축 서비스업,2000-03-09,12월
일간스포츠 주식회사,IlganSports,일간스포츠, ,전태석,기타법인,110111-4078790,104-86-20374,"서울특별시 중구 세종대로7길 56 (서소문동, 삼성공제회관) 3,4층 일간스포츠",isplus.joins.com,,신문 발행업,2009-04-01,12월
주식회사 일공구스튜디오,"109 Studio Co., Ltd.",일공구스튜디오, ,황현순,기타법인,110111-4347385,214-88-59578,서울특별시 강남구 대치4동 891 ~900 891-47 원일빌딩 202호, ,,게임 소프트웨어 개발 및 공급업,2010-05-14,12월
(주)일래스틱네트웍스,"Elastic Networks.,Co.Ltd",일래스틱네트웍스, ,손명호,기타법인,110111-2746373,220-86-60270,서울특별시 성동구 성수2가3동 280-13 삼환디지털벤처타워 203호,www.elastic.co.kr,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2003-03-26,12월
(주)일레아트,"ELECTRONICS ART CO., LTD.",일레아트, ,최문현,기타법인,110111-1339062,114-81-75736,서울특별시 서초구 서초동 1541-17,www.eleart.co.kr,,컴퓨터시스템 통합 자문 및 구축 서비스업,1996-11-08,12월
일렉트로맨문화산업전문회사 유한회사,ELECTROMAN LIMITED COMPANY SPECIALIZING IN THE CULTURAL INDUSTRY,일렉트로맨문화산업전문회사, ,최훈학,기타법인,110114-0227105,606-86-63675,"서울특별시 성동구 뚝섬로 377 (성수동2가, 이마트본사)", ,,일반 영화 및 비디오물 제작업,2018-07-24,12월
(주)일주지앤에스,"ILJUGNS Co.,Ltd",일주지앤에스, ,김정엽,기타법인,230111-0123685,620-81-25459,부산광역시 동래구 석사로 10-1 (사직동),www.i-gns.co.kr,,소프트웨어 개발 및 공급업,2006-06-29,12월
일진씨앤에스 주식회사,"ILJIN C&S., Ltd.",일진씨앤에스, ,허세경,기타법인,110111-7714987,731-86-01989,"서울특별시 마포구 마포대로 45 (도화동, 일진빌딩) 14층",www.iljincns.co.kr/,,응용 소프트웨어 개발 및 공급업,2020-12-11,12월
일진씨투씨주식회사,"ILJIN C2C, Ltd",일진씨투씨, ,브렛래리래이,기타법인,110111-2587660,220-86-46040,서울특별시 서초구 서초동 산학협동재단빌딩 11층, ,,유선 통신업,2002-08-13,12월
(주)임픽스,IMPIX Corp.,임픽스, ,이상호,기타법인,115911-0026346,128-81-45207,"서울특별시 동대문구 천호대로 375 (장안동, 평익빌딩) 3층",www.impix.co.kr,,컴퓨터 프로그래밍 서비스업,2000-01-10,12월
잇츠티비 주식회사,"IT'S TV Co.,Ltd",잇츠티비, ,"김진욱, 김영호",기타법인,110111-1765184,214-86-37075,서울특별시 강남구 도곡동 467-6 대림아크로텔 7층,www.its-tv.com,,통신 재판매업,1999-09-02,12월
(주)잉글리쉬무무,English MouMou.Inc,잉글리쉬무무, ,허강원,기타법인,110111-3166570,120-86-77976,서울특별시 강동구 천호3동 155-7 대세빌딩5.6층,www.moumou.co.kr,,교과서 및 학습서적 출판업,2005-02-04,12월
(주)잉스컴,INGSCOM.INC.,잉스컴, ,전재범,기타법인,110111-1454084,219-81-25190,서울특별시 강남구 삼성동 165-14 한호빌딩 2층,ingscom.com,,데이터베이스 및 온라인정보 제공업,1997-08-21,12월
(주)잉카엔트웍스,INKA ENTWORKS,잉카엔트웍스, ,안성민,기타법인,110111-2083361,206-81-51576,"서울특별시 강남구 논현로 608 1층(논현동, 덕수빌딩)",www.inka.co.kr,,시스템 소프트웨어 개발 및 공급업,2000-10-05,12월
(주)잉카인터넷,"INCA Internet Co,.Ltd.",잉카인터넷, ,주영흠,기타법인,110111-1867922,214-86-47888,서울특별시 구로구 디지털로26길 5 에이스하이엔드타워 12층 1201호 (구로동),http://www.inca.co.kr,,시스템 소프트웨어 개발 및 공급업,2000-01-31,12월
주식회사 자,ZARS INC.,자, ,이춘모,기타법인,110111-4563858,211-88-57979,"서울특별시 강남구 도산대로1길 46 (신사동, 3층)",www.zars.co.kr,,컴퓨터시스템 통합 자문 및 구축 서비스업,2011-03-24,12월
(주)자비스앤빌런즈,JOBIS & Villains Inc.,자비스앤빌런즈, ,"김범섭, 정용수",기타법인,131111-0420106,158-86-00171,서울특별시 강남구 테헤란로44길 8 (역삼동)아이콘역삼빌딩 9~10층, ,,포털 및 기타 인터넷 정보매개 서비스업,2015-08-12,12월
자유기술(주), ,자유기술, ,이동학,기타법인,110111-1349615,112-81-44407,서울특별시 서초구 서초동 1657-9,www.jayu.com,,시스템 소프트웨어 개발 및 공급업,1996-12-06,12월
(주)자음과모음,JAEUM AND MOEUM,자음과모음, ,정은영,기타법인,110111-2229593,117-81-33190,서울특별시 마포구 성지길 54 (합정동), ,,기타 인쇄물 출판업,2001-05-02,12월
자음소프트 주식회사,"Jaum soft co.,ltd",자음소프트, ,유신자,기타법인,110111-4695156,107-87-58901,서울특별시 영등포구 여의대로 56 (여의도동), ,,출판업,2011-09-27,10월
주식회사 자이냅스,"Xinapse Co.,Ltd",자이냅스, ,"이정훈, 주동원",기타법인,110111-6311958,258-86-00597,서울특별시 강남구 삼성로 555 4층 (삼성동),www.xinapse.ai/,,데이터베이스 및 온라인정보 제공업,2017-02-08,12월
(주)자이닉스,xinics,자이닉스, ,유선형,기타법인,110111-1968746,211-86-98281,"서울특별시 구로구 디지털로31길 53 1101호(구로동, 이앤씨벤처드림타워5차)", ,,응용 소프트웨어 개발 및 공급업,2000-05-18,12월
(주)자이언트스텝,GIANTSTEP Inc.,자이언트스텝,289220,"하승봉, 이지철",코스닥시장,110111-3909839,211-88-13952,서울특별시 강남구 학동로37길 8 &nbsp,www.giantstep.co.kr,,광고 영화 및 비디오물 제작업,2008-06-05,12월
(주)자이오넥스,"ZIONEX INC.,",자이오넥스, ,류동식,기타법인,110111-1715329,203-81-64392,"서울특별시 마포구 월드컵북로 396 연구개발타워 9층 (상암동, 누리꿈스퀘어)", ,,응용 소프트웨어 개발 및 공급업,1999-07-01,12월
주식회사 자이온,Xaion Inc.,자이온, ,김훈,기타법인,110111-5500312,119-86-93490,"서울특별시 강남구 봉은사로25길 32 (논현동, 자이온빌딩)", ,,시스템 소프트웨어 개발 및 공급업,2014-08-26,12월
주식회사 작가컴퍼니,Jakga Company Inc.,작가컴퍼니, ,최조은,기타법인,110111-6441713,440-81-00793,"서울특별시 마포구 동교로12안길 36 (서교동, 모드) 2층", ,,일반 서적 출판업,2017-07-03,12월
(주)작은거인,littlegiant corp,작은거인, ,이준희,기타법인,160111-0177455,314-81-68359,대전광역시 서구 둔산동 966번지,littlegiant.co.kr,,시스템 소프트웨어 개발 및 공급업,2004-08-02,12월
(주)잘레시아,Zalesia Inc.,잘레시아, ,이상준,기타법인,110111-1531486,114-81-83541,"서울특별시 서초구 동작대로 230 5층 (방배동, 화련회관)",www.zalesia.com,,응용 소프트웨어 개발 및 공급업,1998-04-06,12월
잡코리아(유),JOBKOREA Ltd.,잡코리아, ,윤병준,기타법인,110114-0112744,110-81-34859,"서울특별시 서초구 서초대로 301 16층~18층 (서초동, 동익성봉빌딩)",jobkorea.co.kr,,데이터베이스 및 온라인정보 제공업,1996-06-01,12월
잡투데이 주식회사,"JOBTODAY CO.,LTD",잡투데이, ,윤정우,기타법인,135211-0006504,123-81-53911,경기도 의왕 삼동 192-6호 밴처빌딩 3층,http://www.jobtoday.co.kr,,시스템 소프트웨어 개발 및 공급업,2000-01-27,12월
(주)장승포케이블넷,"Jangseungpo Cablenet Co., Ltd.",장승포케이블넷, ,권화영,기타법인,194911-0008365,612-81-13739,경상남도 거제시 능포로 89 (장승포동), ,,유선 통신업,2001-05-25,12월
주식회사 장원교육,JANGONE EDUCATION & PUBLISHING CO. LTD.,장원교육, ,문규식,기타법인,170111-0074534,502-81-26034,대구광역시 동구 신천동 298-6,WWW.JANGONE.CO.KR,,서적 출판업,1987-10-01,12월
주식회사재능교육,JEI Corporation,재능교육, ,박종우,기타법인,110111-0218465,204-81-03990,서울특별시 동대문구 하정로 40-12 (신설동),www.jei-edu.com,,서적 출판업,1977-08-11,12월
(주)재능이아카데미,"JEI e-ACADEMY.CO.,LTD.",재능이아카데미, ,백규태,기타법인,110111-0903769,204-81-29379,"서울특별시 금천구 가산디지털1로 186 (가산동, 제이플라츠)", ,,자료 처리업,1992-11-25,12월
주식회사재능컴퓨터,"JAENEUNG COMPUTER CO.,LTD",재능컴퓨터, ,이병욱,기타법인,110111-0948400,204-81-27221,서울특별시 동대문구 신설동 92-19, ,,시스템 소프트웨어 개발 및 공급업,1993-06-09,12월
(주)재미인터랙티브,ZEMI INTERACTIVE,재미인터랙티브, ,"황우빈, 김근철",기타법인,110111-2559536,220-86-41894,"서울특별시 서초구 서초동 1617-38 우명빌딩 4층, 5층",www.zemiinc.co.kr,,게임 소프트웨어 개발 및 공급업,2002-07-02,12월
주식회사 재믹스씨앤비,"Zemmixcnb Co.,Ltd",재믹스씨앤비, ,이상헌,기타법인,285011-0325733,290-86-00359,"서울특별시 마포구 성암로 189 12층 1201호(상암동, 중소기업DMC타워)",https://www.zemmixcnb.com/,,"영화, 비디오물 및 방송프로그램 제작 관련 서비스업",2016-06-02,12월
유한회사 재벌집막내아들문화산업전문회사,ChaebolSPC.co.ltd,재벌집막내아들문화산업전문회사, ,함영훈,기타법인,110114-0280418,143-81-34072,"서울특별시 마포구 상암산로 38 19층(상암동, JTBC빌딩)", ,,방송 프로그램 제작업,2021-07-12,12월
주식회사 재원기획,"Jae Won Co., Ltd.",재원기획, ,김건백,기타법인,180111-0268953,621-81-32588,부산광역시 금정구 부곡2동 290-2,www.o2cinema.co.kr,,영화관 운영업,1999-01-01,12월
(주)잼스튜디오,JAMSTUDIO,잼스튜디오, ,정재경,기타법인,110111-3666108,211-87-96413,서울특별시 강남구 역삼2동 723-29 금정빌딩 2층, ,,게임 소프트웨어 개발 및 공급업,2007-04-24,12월
잼팟 주식회사,Zempot Inc.,잼팟, ,"고세욱, 민혜라",기타법인,110111-5569805,113-86-92644,"서울특별시 영등포구 문래로28길 25 (문래동3가, 영시티) 7층", ,,모바일 게임 소프트웨어 개발 및 공급업,2014-11-20,12월
주식회사 전기아이피,"ChuanQi IP Co.,Ltd.",전기아이피, ,박관호,기타법인,131111-0483021,886-86-00733,경기도 성남시 분당구 대왕판교로644번길 49 5층 501호(삼평동), ,,모바일 게임 소프트웨어 개발 및 공급업,2017-05-23,12월
전능아이티주식회사,CHUNNEUNG  IT CO.LTD,전능아이티, ,박용팔,기타법인,110111-0401458,214-81-06903,서울특별시 서초구 서초동 1589-14,http://www.alm.co.kr,,시스템 소프트웨어 개발 및 공급업,1985-06-18,06월
전북이동통신주식회사,CHONBUK MOBILE TELECOMMUNICATION CORP.,전북이동통신, ,정기정,기타법인,210111-0011561,418-81-07237,전라북도 전주시 덕진구 인후동 1가 784 4번지,www.chonbuktel.co.kr,,무선 및 위성 통신업,1992-09-30,12월
(주)전북일보사,JEON BUK IL BO,전북일보사, ,서창훈,기타법인,210111-0000770,418-81-02775,전라북도 전주시 덕진구 금암1동 전북일보사건물 710-5번지,www.jjan.co.kr,,"신문, 잡지 및 정기간행물 출판업",1973-05-30,12월
(주)전유시스템,"JOUN YOU SYSTEM CO.,LTD.",전유시스템, ,김규종,기타법인,110111-1509962,214-86-21419,서울특별시 서초구 서초동 1355-3 서초월드빌딩 1707호,http://www.jyou.co.kr,,시스템 소프트웨어 개발 및 공급업,1998-02-10,12월
(주)전자신문사,The Electronic Times ,전자신문사, ,강병준,기타법인,110111-7948263,547-86-02501,"서울특별시 서초구 양재대로2길 22-16 (우면동, 호반파크1관)",www.etnews.com,,신문 발행업,2021-07-07,12월
(주)전자신문엔터테인먼트,ELECTRONIC TIMES ENTERTAINMENT,전자신문엔터테인먼트, ,소성열,기타법인,110111-5870624,841-81-00185,"서울특별시 서초구 양재대로2길 22-16 (우면동, 호반파크1관) 9층",www.rpm9.com,,포털 및 기타 인터넷 정보매개 서비스업,2015-11-01,12월
(주)전자신문인터넷,"Electronic Times Internet co.,LTD",전자신문인터넷, ,심규호,기타법인,110111-1912040,107-81-80959,"서울특별시 서초구 양재대로2길 22-16 (우면동, 호반파크1관) 7층",www.etnews.com,,포털 및 기타 인터넷 정보매개 서비스업,2000-04-01,12월
전주문화방송(주),JEONJU MUNHWA BROADCASTING CORP,전주문화방송, ,김한광,기타법인,210111-0000027,402-81-19081,"전라북도 전주시 완산구 선너머1길 50 (중화산동2가, 전주문화방송)",www.jmbc.co.kr,,지상파 방송업,1971-04-15,12월
전주반도유선방송(주),"CHON-JU BANDO CABLE BROADCASTING Co, Ltd",전주반도유선방송, ,소병옥,기타법인,210111-0017402,418-81-13608,전라북도 전주시 덕진구 금암동 768-10번지,http://www.cnctv.co.kr,,유선 방송업,1996-07-26,12월
주식회사 전주방송,"JEONJU TELEVISION Co., Ltd.",전주방송, ,한명규,기타법인,210111-0018260,418-81-14591,전라북도 전주시 덕진구 정여립로 1083 (만성동),www.jtv.co.kr,,지상파 방송업,1997-01-15,12월
(유)전주유선방송사,CHON-JU CABLE BROADCASTING CO.,전주유선방송사, ,소병옥,기타법인,210114-0019882,402-81-22854,전라북도 전주시 덕진구 금암동 768-10번지,http://www.cnctv.co.kr,,유선 방송업,1997-03-28,12월
점보엔터테인먼트,jumbo entertainment,점보엔터테인먼트, ,박태현,기타법인,110111-3194670,117-81-53935,서울특별시 양천구 목동919 성우네트빌2002, ,,방송 프로그램 제작업,2005-03-25,12월
점프컴퍼니 주식회사,"JUMPCOMPANY CO.,LTD.",점프컴퍼니, ,박희영,기타법인,135811-0365883,236-87-01405,"경기도 성남시 분당구 판교역로 240 A동 6층 601,602,603호(삼평동,삼환하이펙스)", ,,시스템 소프트웨어 개발 및 공급업,2019-05-14,12월
주식회사 정글피플,Junglepeople Inc.,정글피플, ,이상혁,기타법인,110111-5409176,261-81-12041,"서울특별시 성동구 성수일로8길 5 (성수동2가, 서울숲SKV1TOWER), B동 4층 401호", ,,유선 통신업,2014-05-08,12월
(주)정도유아이티,jungdouit,정도유아이티, ,노성기,기타법인,174811-0029127,515-81-21618,"서울특별시 강남구 테헤란로38길 29 (역삼동, 이원빌딩) 5층",www.uitgis.com,,응용 소프트웨어 개발 및 공급업,2002-04-01,12월
정문출판(주),jeongmoon publishing.co.ltd,정문출판, ,정윤곤,기타법인,110111-0350689,203-81-54540,서울특별시 중구 필동3가 62-7, ,,서적 출판업,1998-05-30,12월
(주)정보넷,"JungboNet Co., Ltd.",정보넷, ,조수현,기타법인,115911-0023110,128-81-40594,경기도 고양시 일산구 장항2동 856-3 낙원프라자빌딩 7층,http://jungbo.net,,데이터베이스 및 온라인정보 제공업,1999-07-01,12월
(주)정보보호기술,"INFOSEC Technologies Co.,Ltd.",정보보호기술, ,조명제,기타법인,110111-1933260,214-86-54768,서울특별시 서초구 서초동 1538-9 유민빌딩 4층,www.infosec.co.kr,,시스템 소프트웨어 개발 및 공급업,2000-04-07,12월
(주)정보소리텔레콤,jstelecom,정보소리텔레콤, ,박준수,기타법인,130111-0044262,135-81-24442,경기도 수원시 팔달구 이의동 산111-8 KSBC 7층 C4,jstel.co.kr,,통신 재판매업,1997-09-01,12월
정보와기술(주),in&t,정보와기술, ,이충근,기타법인,110111-2973877,119-81-72336,"서울특별시 금천구 디지털로9길 68 (가산동, 대륭포스트타워5차) 1806호", ,,기타 정보기술 및 컴퓨터운영 관련 서비스업,2004-03-15,12월
정보와기술서비스(주),"INFORMATION AND TECHNOLOGY SERVICE CO.,KR",정보와기술서비스, ,김창균,기타법인,110111-8497003,804-86-02699,"서울특별시 금천구 디지털로9길 68 (가산동, 대륭포스트타워5차) 1808호~1810호",www.lgit.co.kr,,응용 소프트웨어 개발 및 공급업,2022-12-08,12월
(주)정보티브이,"Jung Bo TV Co.,Ltd",정보티브이, ,박선희,기타법인,110111-1276024,119-81-21477,경기도 안산시 단원구 원시로 239-10 (원시동), ,,시스템 소프트웨어 개발 및 공급업,1996-06-20,12월
정우씨스템(주),"jeoung woo system co.,ltd",정우씨스템, ,함형강,기타법인,150111-0036009,315-81-33547,충청북도 청주시 흥덕구 봉명2동 752번지 2층,http://jwcom.co.kr,,컴퓨터시스템 통합 자문 및 구축 서비스업,1998-11-25,12월
주식회사 정직한기술,"Honest Technology Co., Ltd.",정직한기술, ,이수우,기타법인,160111-0076904,314-81-24045,대전광역시 유성구 지족동 906-5 경동빌딩 5층,http://www.honestech.co.kr,,시스템 소프트웨어 개발 및 공급업,1998-12-23,12월
(주)정철인터랩,JUNGCHILINTERLAB,정철인터랩, ,정철,기타법인,110111-0881296,220-81-13151,서울특별시 서초구 양재동 23 이비즈빌딩 4층,www.jungchul.com,,서적 출판업,1992-07-01,06월
(주)정현인터넷,junghyun interney.co.kr,정현인터넷, ,이규성,기타법인,110111-1907843,220-81-81061,서울특별시 강남구 역삼동 711-1,www.bubsa.co.kr,,데이터베이스 및 온라인정보 제공업,2000-03-15,12월
(주)제너시스템즈,"XENERSYSTEMS,INC.",제너시스템즈,073930,강용구,기타법인,110111-1885099,214-86-49659,서울특별시 강남구 역삼동 824-25 대우디오빌플러스1034 ,www.xener.com,,시스템 소프트웨어 개발 및 공급업,2000-02-22,03월
(주)제네시스랩,Genesis Lab Inc,제네시스랩, ,이영복,기타법인,110111-6291449,421-88-00471,"서울특별시 중구 명동길 73 (명동1가, YWCA연합회) 5층",home.genesislab.ai/,,컴퓨터 프로그래밍 서비스업,2017-01-16,12월
(주)제네시스엔알디,"GENESISNRD CO.,LTD",제네시스엔알디,052640,박형준,기타법인,110111-1000085,114-81-56326,서울특별시 강남구 삼성동 158-10 마젤란21아스테리움 1004호,www.sidus.co.kr,,컴퓨터시스템 통합 자문 및 구축 서비스업,1994-01-06,12월
