회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
주식회사 차산골프장지주회사,"CHASAN.CO.,LTD",차산골프장지주회사, ,김창희,기타법인,284111-0058036,132-81-62530,경기도 남양주시 와부읍덕소리 208-3, ,,골프장 운영업,2005-09-22,12월
창원개발주식회사,CHANG WON COUNTRA CLUB,창원개발, ,박재복,기타법인,194211-0000745,609-81-03972,경상남도 창원시 봉림동 산 50 번지,해당사항없음,,골프장 운영업,1982-01-19,12월
주식회사창원컨트리클럽,changwon country club corporation,창원컨트리클럽, ,신진기,기타법인,194211-0050451,609-81-51834,경상남도 창원시 의창구 대봉로 137,changwoncountryclub.co.kr,,골프장 운영업,2001-10-08,12월
주식회사 천기개발,없음,천기개발, ,송길용,기타법인,131211-0001326,126-81-24899,경기도 여주군 점동면 현수리 280,없음,,골프장 운영업,1989-02-14,12월
천룡종합개발(주),CHUNRYONG COUNTRY CLUB,천룡종합개발, ,윤진동,기타법인,110111-0226773,102-81-25209,충청북도 진천군 이월면 신계리 산 77,www.chunryongcc.co.kr,,골프장 운영업,1978-03-04,12월
주식회사 천명개발, ,천명개발, ,황하균,기타법인,170111-0171653,503-81-45413,대구광역시 달서구 이곡동 1198-3, ,,체력단련시설 운영업,2000-04-17,12월
(주)천안스포렉스,CHEONAN SPOREX  INC.,천안스포렉스, ,박갑서,기타법인,161511-0048285,312-81-58914,충청남도 천안시 유량동 271-8, ,,골프장 운영업,2002-06-26,12월
천원종합개발,Chunwon construction co.,천원종합개발, ,"신명호, 이성욱",기타법인,134611-0023006,125-81-48355,경기도 안성시 양성면 안성맞춤대로 2134-36 (노곡리) 123,www.maestrocc.co.kr,,골프장 운영업,2003-07-07,12월
(주)천일산업개발,Chunil Development Company,천일산업개발, ,"조제선, 김용빈",기타법인,134111-0426739,848-86-00255,"경기도 군포시 공단로 215 (금정동, 그린파워골프장)", ,,골프연습장 운영업,2015-12-22,12월
청남관광주식회사,cheongnam country club,청남관광, ,김일중,기타법인,110111-0395718,126-81-07852,경기도 광주시 곤지암읍 건업길 195 청남관광(주),없음,,골프장 운영업,1985-04-26,12월
주식회사 청라스매시파크,"CheongnaSmasyPark Co., LTD.",청라스매시파크, ,"정민오, 이용희",기타법인,120111-0863664,424-86-00651,"인천광역시 서구 청라루비로 76 401호 (청라동, 청라스퀘어7)", ,,그 외 기타 스포츠시설 운영업,2017-02-20,12월
주식회사 청라스포츠,cheongra sports,청라스포츠, ,박현성,기타법인,120111-1125774,536-81-02108,"인천광역시 서구 청라에메랄드로 99 (청라동, 지젤엠청라) 401호", ,,종합 스포츠시설 운영업,2021-06-01,12월
(주)청솔,chung sol co ltd,청솔, ,박헌재,기타법인,284911-0054799,141-81-03821,경기도 파주시 문산읍 문산리 128-17, ,,골프장 운영업,2005-08-31,12월
청솔개발주식회사,cheong Sol Development Company,청솔개발, ,황선문,기타법인,284511-0007449,132-81-65032,"경기도 가평군 상면 대보간선로 602-111 (항사리, 크리스탈밸리CC(클럽하우스))", ,,골프장 운영업,2006-03-21,12월
청신레저주식회사,"Cheonshin Leisure.Co.,Ltd.",청신레저, ,김무정,기타법인,160111-0593750,417-87-02304,대전광역시 유성구 테크노중앙로 210 (용산동),www.hanmircc.com,,골프장 운영업,2021-06-08,12월
(주)청암영상테마파크,chungam cinematic theme park,청암영상테마파크, ,장석환,기타법인,220111-0054254,616-81-54353,제주특별자치도 북제주군 구좌읍 김녕리 산 157-4, ,,박물관 운영업,2005-12-13,12월
주식회사 청원,"Cheong Won Co., Ltd.",청원, ,성주엽,기타법인,220111-0034123,616-81-36165,"제주특별자치도 제주시 한경면 녹차분재로 675 (저지리, 생각하는정원)",www.spiritedgarden.com,,식물원 및 동물원 운영업,2001-09-01,12월
청주개발주식회사,CHONG JU DEVELOPMENT.CO,청주개발, ,임재풍,기타법인,150111-0003222,301-81-04418,충청북도 청주시 청원구 오창읍 꽃화산길 14 그랜드컨트리클럽,www.grandglof.co.kr,,골프장 운영업,1984-09-05,12월
(주)청풍개발,"Chungpung Development Co., Ltd.",청풍개발, ,김규원,기타법인,151211-0017402,304-81-18570,충청북도 제천시 내토로7길 136,www.hildesheimcc.kr/,,골프장 운영업,2006-12-07,12월
주식회사 청학,changhuk.ltd,청학, ,김유영,기타법인,135811-0248930,124-87-47393,경기도 수원시 권선구 효원로266번길 24 (권선동), ,,골프장 운영업,2014-03-01,12월
주식회사 청해,"Cheonghae Co., Ltd.",청해, ,박성철,기타법인,210111-0110389,418-81-30140,"제주특별자치도 서귀포시 중문관광로72번길 35 (색달동, 호텔롯데제주) (주)청해", ,,기타 사행시설 관리 및 운영업,2014-07-23,12월
(주)청호레저,-,청호레저, ,장기대,기타법인,150111-0075031,301-81-70640,충청북도 청원군 오창면 성산리 11,-,,골프장 운영업,2004-12-30,12월
체리파크리조트,CHERRY PARK RESORT,체리파크리조트, ,김영희,기타법인,110111-3550947,220-87-37553,충청북도 충주시 금릉동 720 부용빌딩 3층, ,,골프장 운영업,2006-10-27,12월
주식회사 초록뱀엔터테인먼트,"Chorokbaem Entertainment Co., Ltd.",초록뱀엔터테인먼트, ,"김동준, 윤동현",기타법인,110111-2559239,101-81-84336,서울특별시 강남구 도산대로 414 7층(청담동), ,,그 외 기타 창작 및 예술관련 서비스업,2002-07-11,12월
주식회사 초이스골프,CHOICEGOLF,초이스골프, ,박춘서,기타법인,170111-0865678,105-88-17901,대구광역시 서구 북비산로 193-14 (평리동), ,,골프연습장 운영업,2022-05-31,12월
㈜춘천골프아카데미		,CHUNCHEON GOLF ACADEMY CO.,춘천골프아카데미, ,"이상영, 홍순주",기타법인,140111-0021804,221-81-21289,강원도 춘천시 조양동 37-17 씨티은행 5층, ,,골프장 운영업,2002-05-13,12월
주식회사 충일개발,"CHUNG IL Co., Ltd.",충일개발, ,이덕인,기타법인,116511-0030550,132-81-34392,경기도 구리시 인창동 산 2-150, ,,그 외 기타 스포츠시설 운영업,2000-04-21,12월
칠곡다이너스티컨트리클럽(주),"Chilgok Dynasty CC CO., Ltd.",칠곡다이너스티컨트리클럽, ,이상식,기타법인,201111-0220544,408-81-68751,경상북도 칠곡군 가산면 학하리 1206-1,없슴,,골프장 운영업,2006-01-13,12월
카맨파크(주),skyline choi,카맨파크, ,최상기,기타법인,110111-1786411,105-86-03820,서울특별시 마포구 서교동 466-5 카맨빌딩,www.cm-park.com,,그 외 기타 분류 안된 오락관련 서비스업,1999-10-09,12월
카밀농산개발(주),taeanbeach country club,카밀농산개발, ,김형수,기타법인,165111-0006039,316-81-07585,"충청남도 태안군 근흥면 갈음이길 77 (정죽리, 카밀리아하우스)", ,,골프장 운영업,2005-12-09,12월
카이스아트(주),cais art co,카이스아트, ,유명분,기타법인,110111-1904253,211-86-93044,서울특별시 강남구 청담동97-16 카이스갤러리, ,,기타 창작 및 예술관련 서비스업,2000-03-15,12월
카펠라골프앤피트니스 주식회사,CAPELLA,카펠라골프앤피트니스, ,김광수,기타법인,284611-0026611,778-81-01848,강원도 춘천시 지석로 88 (퇴계동) 8층 801호, ,,종합 스포츠시설 운영업,2020-06-19,12월
칸컴스 주식회사,khancomes,칸컴스, ,류석구,기타법인,110111-5828780,618-81-25795,"서울특별시 구로구 디지털로32가길 25 ,202호(구로동, 티타운빌딩)", ,,공연 기획업,2015-09-11,12월
(주)캐슬렉스서울,"CASTLEX SEOUL CO.,LTD",캐슬렉스서울, ,이성무,기타법인,110111-0627426,119-81-05481,경기도 하남시 감이로 317 (감이동),www.castlexgc.com,,골프장 운영업,1989-05-09,12월
(주)캐슬렉스제주,castlexjeju golf club,캐슬렉스제주, ,이성무,기타법인,220111-0006247,616-81-04775,제주특별자치도 서귀포시 안덕면 평화로 1241 (광평리), ,,골프장 운영업,1988-12-28,12월
캐슬파인리조트 (주),CASTLE PINE RESORTS.CO.LTD,캐슬파인리조트, ,정귀수,기타법인,131211-0011151,126-81-44968,경기도 여주시 강천면 부평로 580 (부평리),www.castlepine.co.kr,,골프장 운영업,2000-04-26,12월
캥거루리퍼블릭,kangaroo republic,캥거루리퍼블릭, ,이동훤,기타법인,110111-5266609,106-87-02888,"서울특별시 서초구 신반포로 332 301호(반포동, 우진빌딩)",www.littlesocium.com,,유원지 및 테마파크 운영업,2013-11-12,12월
(주)컬트엔터테인먼트,cult entertainment,컬트엔터테인먼트, ,정찬우,기타법인,110111-1604291,208-81-26428,서울특별시 마포구 서교동 380-6 원오빌딩 2층,limolisa@cult2.com,,공연 기획업,1998-11-09,12월
컴퍼니에스에스(주),Company SS ,컴퍼니에스에스, ,김준,기타법인,110111-4757584,105-87-65750,"서울특별시 마포구 어울마당로 65 (서교동, 상상마당빌딩)",https://www.sangsangmadang.com,,그 외 기타 창작 및 예술관련 서비스업,2011-12-23,12월
주식회사 케이디헬스케어,kdhealthcare,케이디헬스케어, ,이규정,기타법인,131111-0294626,129-86-66817,"서울특별시 송파구 충민로 10 5층 E13호 (문정동, 가든파이브툴)",www.spoany.com,,체력단련시설 운영업,2011-10-18,12월
주식회사 케이비오피,"KBOP Co.,Ltd",케이비오피, ,유대환,기타법인,110111-2554007,220-86-41462,"서울특별시 강남구 강남대로 278 (도곡동, KBO)", ,,그 외 기타 스포츠 서비스업,2002-07-02,12월
케이알레저 주식회사,KR Leisure,케이알레저, ,정하석,기타법인,160111-0528707,474-81-01489,대전광역시 서구 월평중로 25 (월평동) 303, ,,골프장 운영업,2019-10-08,12월
케이알스포츠 주식회사,krsports,케이알스포츠, ,정하석,기타법인,170111-0294231,503-81-69389,경상북도 군위군 군위읍 도군로 2450 (외량리) 케이알스포츠 주식회사,www.gunicc.co.kr,,골프장 운영업,2005-09-01,12월
(주)케이앤제이관광산업,"K&J Tour Co., Ltd.",케이앤제이관광산업, ,"정규수, 고병민",기타법인,210111-0055361,402-81-69067,전라북도 전주시 덕진구 호성동1가 836-3 남촌빌딩 비동 302호, ,,골프장 운영업,2005-11-10,12월
케이앤케이 주식회사,K&K ,케이앤케이, ,김태형,기타법인,110111-1026586,208-81-18495,경기도 광주시 오포읍 문형산길 56 (신현리) 케이앤케이(주), ,,골프연습장 운영업,1995-01-01,12월
주식회사 케이에스지스포텍,"KSGSPORTTECH CO.,LTD.",케이에스지스포텍, ,김종현,기타법인,180111-1396076,217-86-02255,부산광역시 해운대구 좌동순환로8번길 90 (중동), ,,골프연습장 운영업,2021-10-08,12월
케이엔티디(주),KNTT,케이엔티디, ,김태연,기타법인,110111-1261843,220-86-65066,서울특별시 강남구 역삼1동 736∼745, ,,골프장 운영업,2005-04-01,12월
주식회사 케이엘리더스,KL LEADERS,케이엘리더스, ,석은경,기타법인,191311-0010290,615-81-38059,"경상남도 밀양시 활성로 455 (활성동, 리더스컨트리클럽)",www.leaderscc.co.kr,,골프장 운영업,2004-05-25,12월
(주)케이엠아이티,KMIT,케이엠아이티, ,강득수,기타법인,110111-1905227,220-81-80586,서울특별시 강남구 삼성동 150-30 예성빌딩 702호, ,,그 외 기타 스포츠시설 운영업,2000-04-01,12월
(주)케이와이필통존,KY Piltong Zone Ltd.,케이와이필통존, ,김경율,기타법인,110111-2215998,211-86-77404,서울특별시 서초구 서초동 1308-10 서초월드상가 6층, ,,노래연습장 운영업,2001-04-13,12월
주식회사케이원스포츠,KOREA NUMBER ONE SPORTS,케이원스포츠, ,강정구,기타법인,200111-0102148,409-81-48743,전라남도 화순군 동면 언도리 산 6-1,-,,골프장 운영업,1999-08-01,12월
주식회사 케이제이에이엠,"RADO CO., LTD.",케이제이에이엠, ,이유라,기타법인,210111-0044835,402-81-61196,"전북특별자치도 전주시 완산구 팔달로 157-3 (경원동1가, 한지문화센터)", ,,골프장 운영업,2004-09-01,12월
케이지써닝라이프 주식회사,SLK,케이지써닝라이프, ,임노원,기타법인,134511-0637031,258-87-02947,경기도 용인시 처인구 백암면 고안로 51 205, ,,골프장 및 스키장 운영업,2023-06-07,12월
주식회사 케이큐엔터테인먼트,"KQ Entertainment Co., Ltd.",케이큐엔터테인먼트, ,김규욱,기타법인,110111-5190832,105-87-90055,"서울특별시 마포구 동교로25길 28 (동교동) 제이스튜디오빌딩 지하1층,2층,3층,4층",kqent.com/,,공연 기획업,2013-07-24,12월
주식회사 케이티스포츠,kt sports,케이티스포츠, ,이호식,기타법인,131111-0338870,144-81-11688,"경기도 수원시 장안구 경수대로 893 (조원동, 수원종합운동장(주경기장))",kt-sports.co.kr,,스포츠 클럽 운영업,2013-04-01,12월
주식회사 케이퍼필름,CAPERFILM,케이퍼필름, ,안수현,기타법인,110111-3686271,211-87-97799,"서울특별시 종로구 이화장길 46 (이화동,디에스알빌딩 4층)", ,,"창작, 예술 및 여가관련 서비스업",2007-05-30,12월
(주)케이피씨,"Korea polo country club co., ltd.",케이피씨, ,고영만,기타법인,110111-3197187,105-86-77905,"제주특별자치도 제주시 구좌읍 월행남길 322-30 (행원리, 제주폴로승마리조트)", ,,기타 스포츠시설 운영업,2005-03-29,12월
케이피지엠 주식회사,KPGM,케이피지엠, ,김승학,기타법인,214911-0016090,403-81-26469,전라북도 익산시 웅포면 강변로 130, ,,골프장 운영업,2001-07-19,12월
(주)코로코,coloco,코로코, ,"임재득, 임영묵",기타법인,134211-0139653,126-86-64275,경기도 광주시 장지1길 90 (역동) 2층, ,,골프연습장 운영업,2013-05-01,12월
주식회사 코리아골프프라자,-,코리아골프프라자, ,김희우,기타법인,180111-0989442,658-87-00187,"부산광역시 사하구 장림번영로103번길 39 (장림동, 코리아골프프라자)",-,,골프연습장 운영업,2015-08-25,12월
주식회사 코리아모빌리티그룹,"Korea MotorSports Group Co., Ltd.",코리아모빌리티그룹, ,성정민,기타법인,135711-0159337,275-87-01661,경기도 하남시 산곡동로14번길 10 (하산곡동), ,,그 외 기타 스포츠 서비스업,2020-07-15,12월
코리아오토밸리오퍼레이션(주),korea auto vally operation,코리아오토밸리오퍼레이션, ,김영창,기타법인,201111-0024937,411-81-45467,전라남도 영암군 삼호읍 삼포리, ,,경주장 및 동물 경기장 운영업,2006-09-13,12월
(주)코리핸랜드,"Korihanland Co.,Ltd",코리핸랜드, ,이수혁,기타법인,110111-3468596,117-81-58508,경기도 포천시 가산면 우금리 88-5,www.gasannoblige.com,,스포츠 및 오락관련 서비스업,2006-06-01,12월
(주)코바이엔이,KORVAE&E,코바이엔이, ,송미자,기타법인,110111-5099860,108-86-05642,대전광역시 대덕구 신탄진로115번길 70 (신대동), ,,골프연습장 운영업,2013-12-31,12월
코오롱개발(주),"KOLON DEVELOPMENT CO.,LTD",코오롱개발, ,김종근,기타법인,144611-0000705,505-81-08995,경상북도 경주시 양남면신대리 산140-1,www.mauna.co.kr,,골프장 운영업,1988-04-08,12월
(주)코오롱스포렉스,"KOLON SPOREX CO.,LTD.",코오롱스포렉스, ,김종근,기타법인,134811-0000191,214-81-51086,서울특별시 서초구 서초2동 1324-2,KOLONSPOREX.COM,,종합 스포츠시설 운영업,1972-12-21,12월
주식회사 코펌,KOFUM,코펌, ,심종현,기타법인,110111-4005412,209-81-47620,서울특별시 성북구 선잠로2길 55 1층, ,,박물관 운영업,2008-11-26,12월
주식회사 크라운컨트리클럽,"CROWN COUNTRY CLUB CO., LTD.",크라운컨트리클럽, ,신흥철,기타법인,220111-0007980,616-81-06109,제주특별자치도 북제주군 조천읍 북촌리 산65번지, ,,골프장 운영업,1990-04-19,12월
주식회사 크리에이션뮤직라이츠,"Kreation Music Rights Co.,Ltd",크리에이션뮤직라이츠, ,허영아,기타법인,110111-7683760,418-88-01867,"서울특별시 성동구 뚝섬로1길 56 지하1층,지상2,3,4층(성수동1가)",kreation.co.kr,,그 외 기타 오락관련 서비스업,2020-11-13,12월
주식회사 클럽보드,"CLUB BOARD Co., Ltd.",클럽보드, ,서철,기타법인,115511-0001792,132-81-11123,경기도 가평군 가평읍 금대리 510, ,,그 외 기타 스포츠시설 운영업,1995-11-19,12월
주식회사 클럽제패,Club Jefe,클럽제패, ,하장수,기타법인,110111-0711211,114-81-59089,서울특별시 서초구 반포동 1333 한강반포지구내 유선장, ,,수상오락 서비스업,1990-07-13,12월
클립서비스(주),clipservice Inc.,클립서비스, ,설도권,기타법인,110111-1908693,211-86-93404,"서울특별시 강남구 도산대로 149 (신사동, 진우빌딩 7층)",www.clipservice.co.kr,,그 외 기타 창작 및 예술관련 서비스업,2000-03-16,12월
주식회사 키덱,KIDEC(Korea Investment & Development Efficiency Consulting),키덱, ,이승환,기타법인,110111-2770984,201-81-81769,부산광역시 연제구 거제동 1208, ,,종합 스포츠시설 운영업,2003-04-30,12월
주식회사 키즈엔터테인먼트문화산업전문회사,Kids entertainment,키즈엔터테인먼트문화산업전문회사, ,최진욱,기타법인,110111-5096098,211-88-92582,"서울특별시 강남구 도산대로 207 (신사동, 성도빌딩207)",-,,유원지 및 테마파크 운영업,2013-03-25,12월
킹스데일 주식회사,"Kings Dale Co.,Ltd.",킹스데일, ,김종해,기타법인,151111-0036553,303-81-57100,충청북도 충주시 주덕읍 기업도시 3로2,kingsdale.co.kr,,골프장 운영업,2010-01-11,12월
주식회사 타미우스골프앤빌리지,TAMEUS GOLF & VILLAGE,타미우스골프앤빌리지, ,신진성,기타법인,220111-0034834,616-81-35720,제주특별자치도 제주시 애월읍 화전길 201 주식회사 타미우스골프앤빌리지, ,,골프장 운영업,2001-07-13,12월
(주)타이거 레저,"Tiger Project Financing Investment Co., Ltd.",타이거레저, ,임계자,기타법인,110111-4793786,209-81-55310,경기도 파주시 법원읍 술이홀로 1803 (웅담리), ,,골프장 운영업,2012-02-10,12월
타이거풀스인터내셔널(주),TIGER POOLS INTERNATIONAL,타이거풀스인터내셔널, ,맹응열,기타법인,110111-1536650,114-81-83804,서울특별시 강남구 역삼동 825 미진빌딩 3층, ,,그 외 기타 스포츠 서비스업,1998-04-17,12월
주식회사 타이토코리아,TAITO KOREA CO.,타이토코리아, ,에가시라 겐스케,기타법인,110111-3010834,104-81-87370,서울특별시 중구 소공동 91-1 센터빌딩 16층,www.taito-korea.co.kr,,전자 게임장 운영업,2004-05-12,03월
주식회사 타이틀롤,Title role inc,타이틀롤, ,옥주현,기타법인,284111-0372030,336-88-02429,경기도 남양주시 식송1로 166 (별내동) 411호, ,,공연 기획업,2022-03-23,12월
(주)타조이엔터테인먼트,"TAJOY entertainment co., LTD",타조이엔터테인먼트,476710,이성호,코넥스시장,110111-4663301,107-87-56524,서울특별시 마포구 토정로 255 수성빌딩 3층(용강동),tajoyent.com/,,창작 및 예술관련 서비스업,2011-08-05,12월
(주)태안리조트,"Taean Resort.co.,ltd",태안리조트, ,안상국,기타법인,110111-2624082,120-86-43160,충청남도 태안군 태안읍 남문리 679-12, ,,골프장 운영업,2002-10-07,12월
(주)태영레저상주,TaeYoung Leisure Sangju Co. Ltd. ,태영레저상주, ,정필묵,기타법인,134511-0045523,135-81-42493,경상북도 상주시 모서면 삼포리 462-8,www.blueonesangju.com,,골프장 운영업,2000-12-19,12월
주식회사 태왕아너스,"TAEWANG HONORS CO.,LTD",태왕아너스, ,정석봉,기타법인,174911-0006280,515-81-29376,경상북도 청도군 이서면 서녁길 91 (각계리),-,,골프장 운영업,2005-11-16,12월
태우관광개발주식회사,Tai Woo Tour Development Co.,태우관광개발, ,이태석,기타법인,134211-0003373,126-81-07338,경기도 광주군 실촌면 오향리 156-1, ,,골프장 운영업,1989-06-26,12월
(주)테디베어뮤지엄,TEDDY BEAR MUSEUM INC.,테디베어뮤지엄, ,"김정수, 김준",기타법인,224111-0050050,495-87-01760,"제주특별자치도 서귀포시 중문관광로110번길 31 (색달동, 테디베어박물관)",teddybearmuseum.com,,박물관 운영업,2019-11-29,12월
(주)테마,"THEME CO.,LTD",테마, ,이필근,기타법인,134811-0571952,353-86-02003,"서울특별시 강동구 천호대로 1124 5층 513호(성내동,홍익빌딩)",t-sports.kr,,그 외 기타 스포츠시설 운영업,2020-07-23,12월
(주)테마파크ZOOZOO,THEMEPARKZOOZOO Inc.,테마파크ZOOZOO, ,최실경,기타법인,285011-0252754,128-86-92267,경기도 고양시 덕양구 원당로458번길 7-42 (관산동),www.themezoozoo.or.kr/,,박물관 운영업,2013-11-04,12월
테크로또주식회사,"TechLotto.,Ltd.",테크로또, ,민병초,기타법인,110111-2673831,107-86-28128,서울특별시 영등포구 여의도동 15-15 일신빌딩 4층,www.techlotto.co.kr,,그 외 기타 분류 안된 오락관련 서비스업,2003-12-01,12월
주식회사 텐빌리언컴퍼니,"Ten billion Co., Ltd.",텐빌리언컴퍼니, ,설미향,기타법인,174811-0127442,505-86-02905,대구광역시 서구 북비산로 78 (이현동), ,,골프연습장 운영업,2023-11-01,12월
주식회사템플럼,templum,템플럼, ,박광조,기타법인,110111-1643140,213-86-37693,서울특별시 강남구 삼성동 154-16 청림빌딩 2층, ,,체력단련시설 운영업,1999-01-29,12월
(주)토즈스터디센터,"TOZ Study Center Co., Ltd.",토즈스터디센터, ,김윤환,기타법인,110111-4394568,214-88-62791,"서울특별시 마포구 동교로25길 15 2층(동교동, 성도빌딩)",www.tozsc.co.kr,,독서실 운영업,2010-07-15,12월
트라이앵글 마케팅 주식회사,"TRIANGLE MARKETING CO.,LTD.",트라이앵글마케팅, ,신용원,기타법인,110111-3395509,120-86-92977,서울특별시 강남구 삼성동 35-15 나라빌딩 6층, ,,공연 기획업,2006-02-15,12월
(주)트로피엔터테인먼트,TROPHY ENTERTAINMENT,트로피엔터테인먼트, ,최준영,기타법인,110111-4073112,211-88-25157,서울특별시 강남구 논현동 63-13,www.trophyent.com,,그 외 기타 창작 및 예술관련 서비스업,2009-04-19,12월
트릭아이미술관(주),trickeyemuseum,트릭아이미술관, ,권용석,기타법인,110111-1057664,207-81-39425,"서울특별시 마포구 홍익로3길 20 (서교동, 서교오피스텔) 지하2층",www.trickeye.com,,박물관 운영업,1994-08-10,12월
(주)티에스개발,TS DEVELOPMENT,티에스개발, ,조용문,기타법인,110111-0178057,116-81-12076,"서울특별시 영등포구 국회대로70길 7 (여의도동, 동아빌딩)",www.songchoo.co.kr,,골프장 운영업,1995-06-28,12월
주식회사 티엠지개발,TMG Inc.,티엠지개발, ,정대영,기타법인,160111-0365282,314-86-57181,전라북도 김제시 온천길 37 (흥사동),www.spahillscc.co.kr,,골프장 운영업,2014-02-12,12월
주식회사 티오엠,TOM Corporation,티오엠, ,성가은,기타법인,110111-8422969,711-87-02676,"서울특별시 종로구 대학로8가길 85 (동숭동, 대학로문화공간)", ,,공연 기획업,2022-09-15,12월
(주)파디글스,PADIGLS,파디글스, ,류지훈,기타법인,180111-0076364,621-81-00413,"부산광역시 금정구 수림로 26 (부곡동, 파디글스)",-,,골프연습장 운영업,1988-01-01,12월
(주)파라다이스,"PARADISE.Co.,Ltd.",파라다이스,034230,최종환,유가증권시장,110111-0129274,203-81-43553,서울특별시 중구 퇴계로 299,www.paradise.co.kr/ko/main,http://www.paradisegroup.co.kr/kor/invest/corporate.asp,기타 사행시설 관리 및 운영업,1972-04-27,12월
(주)파라다이스골프랜드,PARADISE GOLFLAND,파라다이스골프랜드, ,추혜영,기타법인,110111-3065706,114-86-38774,경기도 성남시 분당구 율동 200-3, ,,그 외 기타 스포츠시설 운영업,2004-08-11,12월
주식회사 파라지오,PALAZZO,파라지오, ,"최정헌, 정영권",기타법인,110111-4393122,214-88-63072,서울특별시 서초구 방배4동 876-45 4층, ,,골프장 운영업,2010-07-15,12월
(주)파스텔골프,Pastel Golf Co.,파스텔골프, ,한윤일,기타법인,281111-0114766,128-86-14238,경기도 포천시 창수면 가양리 421-3, ,,골프장 운영업,2006-08-01,12월
(주)파워펄스,"POWERPULSE Co.,LTD",파워펄스, ,양시헌,기타법인,110111-2729650,215-86-39061,서울특별시 영등포구 여의도동 17-8 동성빌딩2층, ,,그 외 기타 창작 및 예술관련 서비스업,2003-03-04,12월
주식회사 파인비치,pinebeachcc,파인비치, ,이화영,기타법인,201411-0021169,871-87-01469,"전라남도 해남군 화원면 시아로 224 (주광리, 파인비치골프장)", ,,골프장 운영업,2019-07-01,12월
(주)파인스톤리조트,Mujuresort Pinestone Country Club,파인스톤리조트, ,최승현,기타법인,165011-0033109,311-81-36294,충청남도 당진군 송산면 무수리 458-1, ,,골프장 운영업,2010-11-19,12월
주식회사 파인스톤컨트리클럽,PINE STONE CC.,파인스톤컨트리클럽, ,박공덕,기타법인,165011-0019331,311-81-24615,인천광역시 강화군 교동면 읍내리 464-14,pscc.kr,,골프장 운영업,2006-09-13,12월
(주)파인힐스,"PINEHILLS CO., LTD.",파인힐스, ,이화영,기타법인,200111-0012933,408-81-10531,"전라남도 순천시 주암면 송광사길 99 (복다리, 파인힐스골프장,티하우스,클럽하우스)",없음,,골프장 운영업,2003-03-18,12월
(주)파주컨트리클럽,Paju Country Club,파주컨트리클럽, ,이강봉,기타법인,115611-0019355,128-81-47170,경기도 파주시 법원읍 화합로 306 (갈곡리), ,,골프장 운영업,2000-03-20,12월
(주)파크뷰휘트니스클럽,PARKVIEW FITNESS CLUB,파크뷰휘트니스클럽, ,홍순원,기타법인,110111-0905294,104-81-38961,경기도 성남시 분당구 정자동 6 파크뷰상가,www.parkviewfc.com,,그 외 기타 스포츠시설 운영업,1999-12-11,12월
파크카운티 주식회사,"PARKCOUNTY.CO.,LTD.",파크카운티, ,김상진,기타법인,205411-0033227,271-87-01790,전라남도 영암군 삼호읍 에프원로 121-1 (난전리), ,,골프장 운영업,2020-06-12,12월
(주)판타지오,Fantagio Corp.,판타지오,032800,신영진,코스닥시장,160111-0023757,301-81-26727,서울특별시 강남구 삼성로 648 2층,www.fantagio.kr,,창작 및 예술관련 서비스업,1991-01-08,06월
팔경개발주식회사,palgyeong development co.ltd,팔경개발, ,제갈양호,기타법인,195311-0012911,440-81-00279,대구광역시 북구 침산로 168 (침산동), ,,골프장 운영업,2015-10-22,12월
주식회사 팜스산업,"Fams Industrial Co.,Ltd",팜스산업, ,이용춘,기타법인,110111-3296822,110-81-71849,"서울특별시 은평구 불광로 20 (대조동, NC백화점) 지하2층", ,,기타 오락장 운영업,2005-08-31,12월
주식회사 팜트리커머스,"PalmTree Commerce Co., Ltd",팜트리커머스, ,조대한,기타법인,110111-5570092,220-88-91874,"서울특별시 송파구 올림픽로 300 (신천동, 롯데월드타워앤드롯데월드몰) 6108호", ,,공연 예술가,2014-11-27,12월
유한회사 팝뮤직문화산업전문회사,-,팝뮤직문화산업전문회사, ,나종헌,기타법인,110114-0220729,550-81-01051,서울특별시 강남구 도산대로17길 8 203호(신사동),-,,그 외 기타 창작 및 예술관련 서비스업,2018-03-29,12월
패어리랜드,Fairy land,패어리랜드, ,이광수,기타법인,180111-0411099,617-81-40416,부산광역시 수영구 민락동112번지, ,,유원지 및 테마파크 운영업,2002-06-07,08월
(주)퍼블릭개발,"public development co., Ltd.",퍼블릭개발, ,임태수,기타법인,134511-0031837,135-81-29919,"경상북도 경주시 양남면 동남로 972 (신대리, 우리골프클럽)",www.urigolfclub.co.kr,,골프장 운영업,1999-01-29,12월
주식회사 퍼스트비앤피,"FIRST B&P Co., ltd.",퍼스트비앤피, ,강병식,기타법인,110111-3978082,210-81-61414,"서울특별시 영등포구 국회대로 800 제지2층 비201,202, 203호(여의도동, 여의도파라곤)",www.firstbnp.com,,볼링장 운영업,2008-10-01,12월
퍼시픽랜드주식회사,"Pacificland Co.,Ltd.",퍼시픽랜드, ,박종춘,기타법인,220111-0020908,616-81-20606,제주특별자치도 서귀포시 중문관광로 154-17 (색달동),없음,,식물원 및 동물원 운영업,1997-04-25,12월
