회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)케이알서비스,KR service,케이알서비스, ,남종현,기타법인,134411-0053924,126-86-59976,"경기도 수원시 팔달구 인계로138번길 8 208호 (인계동, 수원인계리슈빌S)", ,,사업시설 유지ㆍ관리 서비스업,2012-12-21,12월
(주)케이알피엠,KRPM Inc.,케이알피엠, ,남진우,기타법인,110111-2906836,220-86-75400,서울특별시 강남구 역삼동 825-18, ,,그 외 기타 분류 안된 사업지원 서비스업,2003-12-01,12월
주식회사 케이앤엘에스,K&LS,케이앤엘에스, ,김동주,기타법인,110111-4282622,106-86-70109,경기도 수원시 권선구 금곡로197번길 65 1층(금곡동), ,,보안시스템 서비스업,2018-11-02,12월
주식회사 케이앤와이즈,KNWISE,케이앤와이즈, ,김용남,기타법인,110111-5590941,120-88-22965,"서울특별시 금천구 가산디지털1로 131 (가산동, BYCHIGHCITY) C동1504호",www.knwise.com,,상용 인력 공급 및 인사관리 서비스업,2014-12-25,12월
주식회사 케이에스메이트,KSmate,케이에스메이트, ,박이근,기타법인,110111-3833848,106-86-56091,"서울특별시 용산구 한강대로62나길 17 (용산동3가, 인월빌딩)",www.ksmate.com,,사업시설 유지ㆍ관리 서비스업,2008-02-01,12월
케이에스신용정보 주식회사,"KS Credit Information Co.,Ltd.",케이에스신용정보, ,최기의,기타법인,110111-4395011,120-87-57638,"서울특별시 강남구 영동대로112길 66 6층 (삼성동, 아메리칸스탠다드바쓰하우스빌딩)",www.kscredit.co.kr,,신용 조사 및 추심 대행업,2010-10-01,12월
(주)케이에스씨네트워크,KSC Network,케이에스씨네트워크, ,이강근,기타법인,110111-1639355,203-81-28057,서울특별시 중구 장충동2가 186-69번지 ,www.goksc.co.kr,,보안시스템 서비스업,1999-01-23,12월
케이에스에프10호선박투자회사,"KSF No.10 Ship Investment Co., Ltd.",케이에스에프10호선박투자회사, ,김병규,기타법인,220111-0220954,278-81-02309,"제주특별자치도 제주시 연삼로 473 (이도이동), 경제통상진흥원", ,,기타 운송장비 임대업,2021-05-17,12월
케이에스에프11호선박투자회사,"KSF No.11 Ship Investment Co., Ltd.",케이에스에프11호선박투자회사, ,김병규,기타법인,220111-0223742,207-88-02325,"제주특별자치도 제주시 연삼로 473 (이도이동), 경제통상진흥원", ,,기타 운송장비 임대업,2021-07-06,12월
케이에스에프12호선박투자회사,"KSF No.12 Ship Investment Co., Ltd.",케이에스에프12호선박투자회사, ,김병규,기타법인,220111-0223750,470-86-02365,"제주특별자치도 제주시 연삼로 473 (이도이동), 경제통상진흥원", ,,기타 운송장비 임대업,2021-07-06,12월
케이에스에프13호선박투자회사,"KSF No.13 Ship Investment Co., Ltd.",케이에스에프13호선박투자회사, ,김병규,기타법인,220111-0223560,235-88-02015,"제주특별자치도 제주시 연삼로 473 (이도이동), 경제통상진흥원", ,,기타 운송장비 임대업,2021-07-01,12월
케이에스에프14호선박투자회사,"KSF No.14 Ship Investment Co., Ltd.",케이에스에프14호선박투자회사, ,김병규,기타법인,220111-0223693,118-81-23550,"제주특별자치도 제주시 연삼로 473 (이도이동), 경제통상진흥원", ,,기타 운송장비 임대업,2021-07-06,12월
케이에스에프15호선박투자회사,"KSF No.15 Ship Investment Co., Ltd.",케이에스에프15호선박투자회사, ,김병규,기타법인,220111-0226522,869-87-02091,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2021-08-30,12월
케이에스에프17호선박투자회사,"KSF No.17 Ship Investment Co., Ltd.",케이에스에프17호선박투자회사, ,김병규,기타법인,220111-0239046,224-88-02349,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2022-05-03,12월
케이에스에프20호선박투자회사,"KSF No.20 Ship Investment Co., Ltd.",케이에스에프20호선박투자회사, ,김병규,기타법인,220111-0239814,535-87-02539,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2022-05-18,12월
케이에스에프21호선박투자회사,"KSF No.21 Ship Investment Co., Ltd.",케이에스에프21호선박투자회사, ,김병규,기타법인,220111-0241273,801-86-02609,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2022-06-17,12월
케이에스에프22호선박투자회사,"KSF No.22 Ship Investment Co., Ltd.",케이에스에프22호선박투자회사, ,김병규,기타법인,220111-0247031,749-86-02596,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2022-11-16,12월
케이에스에프23호선박투자회사,"KSF No.23 Ship Investment Co., Ltd.",케이에스에프23호선박투자회사, ,김병규,기타법인,220111-0246348,883-81-02979,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2022-10-27,12월
케이에스에프24호선박투자회사,"KSF No.24 Ship Investment Co., Ltd.",케이에스에프24호선박투자회사, ,문해준,기타법인,220111-0250521,243-87-02829,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2023-02-20,12월
케이에스에프25호선박투자회사,"KSF No.25 Ship Investment Co., Ltd.",케이에스에프25호선박투자회사, ,문해준,기타법인,220111-0252999,656-88-02639,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2023-04-14,12월
케이에스에프26호선박투자회사,"KSF No.26 Ship Investment Co., Ltd.",케이에스에프26호선박투자회사, ,문해준,기타법인,220111-0254333,144-81-38858,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2023-05-23,12월
케이에스에프27호선박투자회사,"KSF No.27 Ship Investment Co., Ltd.",케이에스에프27호선박투자회사, ,문해준,기타법인,220111-0254416,798-86-02792,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2023-05-23,12월
케이에스에프28호선박투자회사,"KSF No.28 Ship Investment Co., Ltd.",케이에스에프28호선박투자회사, ,문해준,기타법인,220111-0254507,101-88-02804,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2023-05-26,12월
케이에스에프29호선박투자회사,"KSF No.29 Ship Investment Co., Ltd.",케이에스에프29호선박투자회사, ,문해준,기타법인,220111-0254739,334-88-02947,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2023-05-31,12월
케이에스에프2호선박투자회사,"KSF No.2 Ship Investment Co., Ltd.",케이에스에프2호선박투자회사, ,석흔욱,기타법인,220111-0197848,170-86-01689,"제주특별자치도 제주시 연삼로 473 (이도이동), 경제통상진흥원", ,,기타 운송장비 임대업,2019-11-20,12월
케이에스에프30호선박투자회사,"KSF No.30 Ship Investment Co., Ltd.",케이에스에프30호선박투자회사, ,문해준,기타법인,220111-0256925,489-88-02849,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2023-07-31,12월
케이에스에프31호선박투자회사,"KSF No.31 Ship Investment Co., Ltd.",케이에스에프31호선박투자회사, ,문해준,기타법인,220111-0256892,149-88-02825,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2023-07-31,12월
케이에스에프32호선박투자회사,"KSF No.32 Ship Investment Co., Ltd.",케이에스에프32호선박투자회사, ,문해준,기타법인,220111-0260471,489-87-02615,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2023-11-13,12월
케이에스에프33호선박투자회사,"KSF No.33 Ship Investment Co., Ltd.",케이에스에프33호선박투자회사, ,문해준,기타법인,220111-0265504,528-88-03032,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2024-04-03,12월
케이에스에프34호선박투자회사,"KSF No.34 Ship Investment Co., Ltd.",케이에스에프34호선박투자회사, ,문해준,기타법인,220111-0265752,258-81-03283,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2024-04-09,12월
케이에스에프35호선박투자회사,"KSF No.35 Ship Investment Co., Ltd.",케이에스에프35호선박투자회사, ,문해준,기타법인,220111-0266164,312-87-03328,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2024-04-18,12월
케이에스에프36호선박투자회사,"KSF No.36 Ship Investment Co., Ltd.",케이에스에프36호선박투자회사, ,문해준,기타법인,220111-0266122,548-87-02952,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2024-04-18,12월
케이에스에프37호선박투자회사,"KSF No.37 Ship Investment Co., Ltd.",케이에스에프37호선박투자회사, ,문해준,기타법인,220111-0266130,799-86-03474,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2024-04-18,12월
케이에스에프38호선박투자회사,"KSF No.38 Ship Investment Co., Ltd.",케이에스에프38호선박투자회사, ,문해준,기타법인,220111-0275173,724-87-03142,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2025-01-08,12월
케이에스에프39호선박투자회사,"KSF No.39 Ship Investment Co., Ltd.",케이에스에프39호선박투자회사, ,문해준,기타법인,220111-0027679,567-87-03419,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2025-02-28,12월
케이에스에프41호선박투자회사,"KSF No.41 Ship Investment Co., Ltd.",케이에스에프41호선박투자회사, ,문해준,기타법인,220111-0028158,544-87-03584,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2025-08-06,12월
케이에스에프42호선박투자회사,"KSF No.42 Ship Investment Co., Ltd.",케이에스에프42호선박투자회사, ,문해준,기타법인,220111-0028185,404-88-03677,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2025-08-13,12월
케이에스에프43호선박투자회사,"KSF No.43 Ship Investment Co., Ltd.",케이에스에프43호선박투자회사, ,문해준,기타법인,220111-0028228,230-81-14249,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2025-08-26,12월
케이에스에프6호선박투자회사,"KSF No.6 Ship Investment Co., Ltd.",케이에스에프6호선박투자회사, ,석흔욱,기타법인,220111-0208942,607-88-01846,"제주특별자치도 제주시 연삼로 473 (이도이동, 경제통상진흥원)", ,,기타 운송장비 임대업,2020-08-18,12월
케이에스에프7호선박투자회사,"KSF No.7 Ship Investment Co., Ltd.",케이에스에프7호선박투자회사, ,석흔욱,기타법인,220111-0210814,693-87-01914,"제주특별자치도 제주시 연삼로 473 (이도이동, 경제통상진흥원)", ,,기타 운송장비 임대업,2020-10-05,12월
케이에스에프9호선박투자회사,"KSF No.9 Ship Investment Co., Ltd.",케이에스에프9호선박투자회사, ,김병규,기타법인,220111-0220623,598-88-02046,제주특별자치도 제주시 연삼로 473 (이도이동), ,,기타 운송장비 임대업,2021-05-11,12월
케이에스에프선박금융(주),"KSF Co., Ltd.",케이에스에프선박금융, ,정현재,기타법인,110111-2884909,120-86-59449,서울특별시 강남구 삼성동 157-15 구암빌딩 6층,koreashipfinance.com,,그 외 기타 분류 안된 사업지원 서비스업,2003-10-28,12월
케이에스엔시 주식회사,KS&C CO. ,케이에스엔시, ,송상헌,기타법인,130111-0066042,124-81-79286,"서울특별시 영등포구 영신로 220 (영등포동8가, KnK디지털타워)",www.ktsnc.co.kr,,경비 및 경호 서비스업,2001-01-01,12월
(주)케이에스지,"KSG Co.,Ltd",케이에스지, ,이철호,기타법인,150111-0084082,301-81-79146,충청북도 청주시 흥덕구 서현북로 81 1-504(가경동), ,,경비 및 경호 서비스업,2009-05-22,12월
케이에스피앤주식회사,"KSPN Co.,LTD.",케이에스피앤, ,"남호동, 심재정",기타법인,110111-2937542,108-81-64632,서울특별시 강서구 마곡중앙1로 20 (마곡동) 엠시그니처 612호,www.kspn.kr/,,경비 및 경호 서비스업,2004-01-16,12월
(주)케이에스한국고용정보,KSJOB,케이에스한국고용정보, ,"손영득, 허대건",기타법인,110111-7278769,470-87-01378,서울특별시 강동구 고덕비즈밸리로 38 (고덕동) KS타워,ksjob.co.kr,,콜센터 및 텔레마케팅 서비스업,2019-11-01,12월
케이에이 주식회사,"KA CO.,LTD.",케이에이, ,임종석,기타법인,110111-4981191,105-87-78750,서울특별시 강서구 강서로 456 (등촌동 센타빌딩 404호), ,,기타 사업지원 서비스업,2012-12-01,12월
주식회사 케이에이레저,KA Leisure Inc.,케이에이레저, ,문철재,기타법인,164811-0086632,523-81-00045,경기도 여주시 북내면 신라그린길 84 (덕산리),www.acegolf.com/index.html,,여행사업,2015-04-15,12월
케이에이씨공항서비스 주식회사,KAC AIRPORTS SERVICES,케이에이씨공항서비스, ,이상연,기타법인,110111-6605765,627-86-00828,서울특별시 강서구 하늘길 70 (과해동) 항공지원센터 201-2,www.kacas.kr,,사업시설 관리 및 조경 서비스업,2017-12-21,12월
주식회사 케이에이치블루홀딩스,"KH BLUE  HOIDINGS, INC.",케이에이치블루홀딩스, ,김춘기,기타법인,110111-5414969,114-87-17892,"서울특별시 송파구 중대로 148 (가락동, 삼성빌딩) 2층", ,,그 외 기타 분류 안된 사업지원 서비스업,2014-05-15,12월
케이에프 주식회사,"KF CO.,LTD.",케이에프, ,전인배,기타법인,110111-4978403,101-86-76073,"서울특별시 종로구 삼봉로 81 1228호 (수송동,두산위브파빌리온)", ,,건물ㆍ산업설비 청소 및 방제 서비스업,2012-11-01,12월
케이에프앤에스주식회사,"KFnS Co.,Ltd",케이에프앤에스, ,김성열,기타법인,110111-4214013,105-87-37593,"경기도 과천시 새술막길 39 5층(중앙동, kt과천스마트타워)",www.kfns.co.kr,,사업시설 유지ㆍ관리 서비스업,2009-11-06,12월
케이엑스홀딩스주식회사,KX Holdings Corporation,케이엑스홀딩스, ,손관수,기타법인,110111-5097715,104-86-47714,"서울특별시 중구 세종대로9길 53 (서소문동, 대한통운빌딩)", ,,사업지원 서비스업,2013-04-01,12월
(주)케이엠신용정보,"K.M. CREDIT INFORMATION CO., Ltd.",케이엠신용정보, ,이광호,기타법인,110111-1744245,220-81-64927,서울특별시 강남구 역삼동 702-13 성지하이츠1차 2층,www.kmcic.co.kr,,신용 조사 및 추심 대행업,1999-07-29,06월
주식회사 케이오엠,KOM,케이오엠, ,김성용,기타법인,110111-5054294,209-81-57846,"서울특별시 성북구 보문로 91 6층(보문동5가, 엠투)",www.komjob.co.kr,,임시 및 일용 인력 공급업,2013-01-30,12월
케이와이에너지(주),KYENERGY,케이와이에너지, ,김순길,기타법인,110111-5234531,120-88-03328,"서울특별시 강남구 남부순환로 3179 (대치동, 3층)",-,,그 외 기타 분류 안된 사업지원 서비스업,2013-09-27,12월
케이워터운영관리(주),K-water Operation & Maintenance corporation,케이워터운영관리, ,전병구,기타법인,160111-0492879,484-86-01123,"대전광역시 대덕구 신탄진로 200 별관2층(연축동, 한국수자원공사)", ,,상용 인력 공급 및 인사관리 서비스업,2018-08-29,12월
케이웨이프라퍼티 주식회사,"K-Way Property Co., Ltd.",케이웨이프라퍼티, ,유종석,기타법인,110111-0937835,754-81-03592,서울특별시 중구 서소문로 117, ,,사업시설 유지ㆍ관리 서비스업,2025-09-22,12월
주식회사 케이제이렌탈,"KJ Rental Co.,Ltd.",케이제이렌탈, ,권영관,기타법인,110111-4909268,210-81-69852,"서울특별시 중랑구 신내로 202 KT신내빌딩1층(신내동, 신내전화국)", ,,자동차 임대업,2012-07-04,12월
(주)케이종합서비스,Korail/korva integrted service,케이종합서비스, ,임삼,기타법인,110111-1010547,106-81-46701,서울특별시 용산구 한강로3가 40-999,www.kisinc.co.kr,,사업시설 유지ㆍ관리 서비스업,1994-02-08,12월
케이케이데이 주식회사,"Kkday Co.,Ltd",케이케이데이, ,chen ming ming,기타법인,110111-6064599,735-87-00558,서울특별시 서초구 서초대로 398, ,,여행사업,2016-05-18,12월
케이투마케팅,K2Marketing Co. Ltd.,케이투마케팅, ,정경란,기타법인,110111-2212639,105-86-24150,"서울특별시 서대문구 신촌로3길 15 2층(창천동, 산성빌딩)",www.ik2.kr,,그 외 기타 분류 안된 사업지원 서비스업,2001-04-10,12월
주식회사 케이티넷코어,kt netcore Co. Ltd,케이티넷코어, ,최시환,기타법인,110111-9094973,648-81-03230,"서울특별시 강남구 광평로47길 28 (수서동, KT)", ,,사업시설 유지ㆍ관리 서비스업,2024-11-04,12월
(주)케이티렌탈, ,케이티렌탈, ,조완행,기타법인,110111-1819486,220-81-69413,서울특별시 강남구 역삼동 826-20 하나로종금빌딩9층,WWW.CENTEL.CO.KR,,기타 산업용 기계 및 장비 임대업,1999-12-01,03월
케이티링커스 주식회사,KT Linkus Inc.,케이티링커스, ,김충성,기타법인,110111-0585393,113-81-35124,"경기도 성남시 수정구 성남대로 1182 (수진동, KT모란지점) 2층, 7층",www.ktlinkus.co.kr,,사업시설 유지ㆍ관리 서비스업,1988-08-01,12월
주식회사 케이티비투어,"KTB Tour Co., Ltd. ",케이티비투어, ,김재원,기타법인,110111-3683235,109-86-08259,서울특별시 종로구 안국동 안국빌딩 175-87, ,,여행사업,2007-05-22,12월
주식회사 케이티알,KTR,케이티알, ,이희수,기타법인,134111-0192017,138-81-60544,경기도 안양시 동안구 호계동 898 신원비전타워 8층, ,,산업용 기계 및 장비 임대업,2010-06-01,12월
(주)케이티에스,"KTS.CO.,LTD",케이티에스, ,강진구,기타법인,214911-0059024,140-87-01588,"서울특별시 강서구 강서로 466 (등촌동, 우리벤처타운)204호", ,,상용 인력 공급 및 인사관리 서비스업,2019-10-14,12월
(주)케이티에스글로벌,"KTSGlobal Co., Ltd",케이티에스글로벌, ,이정원,기타법인,110111-1500556,116-81-67023,"서울특별시 강서구 강서로 466 901호(등촌동, 우리벤처타운)",www.ktsglobal.co.kr,,상용 인력 공급 및 인사관리 서비스업,1998-01-20,12월
(주)케이티에스솔루션스,KTS Solutions,케이티에스솔루션스, ,최종철,기타법인,110111-2132134,211-86-70978,"서울특별시 송파구 위례성대로 6 (방이동, 현대토픽스) 714호",www.ikts.co.kr/,,상용 인력 공급 및 인사관리 서비스업,2001-01-01,12월
케이티에스엔시(주),KT S&C CO.,케이티에스엔시, ,송상헌,기타법인,110111-4860113,114-87-00635,"서울특별시 영등포구 영신로 220 (영등포동8가, KnK디지털타워)",www.ktsnc.co.kr,,경비 및 경호 서비스업,2012-05-01,12월
(주)케이티에스원,"KTS One Co.,Ltd",케이티에스원, ,김민영,기타법인,110111-2539132,107-86-18921,"서울특별시 강서구 강서로 466 901호(등촌동, 우리벤처타운)", ,,인력 공급업,2002-06-03,12월
(주)케이티에스푸드,"KTSFOOD.CO.,LTD",케이티에스푸드, ,이광춘,기타법인,214911-0056301,681-81-01277,전라북도 익산시 무왕로 929 (신동)2층, ,,상용 인력 공급 및 인사관리 서비스업,2018-11-30,12월
(주)케이티에이치에스,kths corporation,케이티에이치에스, ,김철현,기타법인,164811-0117536,246-86-01249,"강원도 평창군 대관령면 송천2길 21 (횡계리, KT대관령수련관)", ,,기타 사무지원 서비스업,2018-10-11,12월
케이티오파트너스 주식회사,"KTO PARTNERS CO.,LTD",케이티오파트너스, ,정진수,기타법인,141211-0100259,420-86-01153,강원도 원주시 혁신로 19 (반곡동) H타워 608호,www.ktopartners.com,,사업시설 유지ㆍ관리 서비스업,2018-11-07,12월
케이티텔레캅 (주),"KT Telecop Co,.Ltd",케이티텔레캅, ,장지호,기타법인,110111-3563023,113-86-09204,서울특별시 구로구 가마산로 291 KT텔레캅빌딩,www.kttelecop.co.kr,,경비 및 경호 서비스업,2006-11-17,12월
(주)케이티팝스,"KTPOPS Co., Ltd",케이티팝스, ,구희태,기타법인,135811-0177262,135-86-07263,"경기도 수원시 팔달구 인계로 110 3층(인계동, 비와이씨수원사옥)",www.ktpops.com,,경비 및 경호 서비스업,2010-02-10,12월
케이프피버아이앤드디,capefever i&d,케이프피버아이앤드디, ,장태호,기타법인, , ,서울특별시 금천구 독산3동 894~908, ,,여행사업,2005-07-15,12월
케이프피버아이앤디,CAPEFEVER I&D,케이프피버아이앤디, ,장태호,기타법인, , ,서울특별시 금천구 독산3동 894~908, ,,여행사업,2005-07-11,12월
(주)케이플러스홀딩스,KPLUSHOLDINGS LTD,케이플러스홀딩스, ,고은경,기타법인,110111-3965740,211-88-17905,"서울특별시 강남구 도산대로 332 (논현동, 문화빌딩)", ,,"전시, 컨벤션 및 행사 대행업",2008-09-10,12월
주식회사 케이피알엠,KPRM Ltd.,케이피알엠, ,조용호,기타법인,110111-4829193,120-87-80804,"서울특별시 강남구 영동대로76길 10 (대치동, 굳후렌드빌딩) 2층",www.kprm.kr,,그 외 기타 사업지원 서비스업,2012-03-30,12월
케이피에스파트너스주식회사,KPS Partners,케이피에스파트너스, ,임광문,기타법인,205511-0067422,139-88-01848,전라남도 나주시 문화로 204 (빛가람동) 303호,kpsp.co.kr,,사업시설 유지ㆍ관리 서비스업,2020-06-04,12월
주식회사 켄싱턴월드,"KENSINGTON WORLD CO.,LTD",켄싱턴월드, ,"윤성대, 손창우",기타법인,110111-3964172,104-86-16749,"강원도 고성군 토성면 신평골길 8-25 (신평리, 켄싱턴리조트설악밸리)", ,,기타 여행 보조 및 예약 서비스업,2008-09-03,12월
코가스 보안관리(주),KOGAS SECURITY MANAGEMENT,코가스보안관리, ,한동근,기타법인,170111-0947864,127-87-02890,"대구광역시 동구 이노밸리로 140 3층 303호 (각산동, 영우빌딩)", ,,경비 및 경호 서비스업,2024-01-24,12월
코가스서비스얼라이언스 주식회사,KOGAS SERVICE ALLIANCE,코가스서비스얼라이언스, ,정철수,기타법인,170111-0947856,792-86-03304,"대구광역시 동구 이노밸리로 140 (각산동, 영우빌딩) 305호",kogasservicealliance.co.kr/,,건축물 일반 청소업,2024-01-24,12월
(주)코디서비스코리아,"CODY SERVICE CO.,LTD",코디서비스코리아, ,윤성민,기타법인,110111-3353193,214-87-81767,"경기도 수원시 장안구 경수대로1220번길 23 4층 (파장동, 크라운제과창고)", ,,인력 공급업,2005-12-02,12월
코라솔,KORASOL,코라솔, ,양선애,기타법인,110111-4930023,106-86-87838,서울특별시 용산구 청파로89길 4-12 (서계동) 201호 (주)코라솔,korasol@bill36524.com,,상용 인력 공급 및 인사관리 서비스업,2012-07-31,12월
코레일관광개발 (주),KORAIL TOURISM DEVELOPMENT,코레일관광개발, ,이건태,기타법인,110111-3068601,104-81-89311,서울특별시 용산구 청파로 378 (동자동 43-229),www.korailtravel.com,,그 외 기타 분류 안된 사업지원 서비스업,2004-08-11,12월
코레일네트웍스 주식회사,Korailnetworks co. ltd,코레일네트웍스, ,강귀섭,기타법인,110111-3088344,104-81-89776,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋) 업무동 13, 14층",www.korailnetworks.com,,기타 여행 보조 및 예약 서비스업,2004-09-21,12월
주식회사 코리아골프앤아트빌,Korea Golf & Artvil,코리아골프앤아트빌, ,오진국,기타법인,134511-0127115,142-81-14020,"경기도 용인시 기흥구 기흥단지로 406 (고매동, 골드훼미리콘도)4층", ,,여행사 및 기타 여행보조 서비스업,2008-06-04,12월
(주)코리아길림자원,Koreajilim Resource Company,코리아길림자원, ,김영철,기타법인,110111-1737258,116-81-75727,서울특별시 송파구 가락본동,www.kojilin.co.kr,,그 외 기타 분류 안된 사업지원 서비스업,1999-07-29,12월
코리아리복테크니칼서비스즈 주식회사,"Reebok Korea Technical Service Co., Ltd",코리아리복테크니칼서비스즈, ,데이비드페이스,기타법인,180111-0084250,618-81-15977,부산광역시 연제구 연산동 858-5번지,www.reebok.com,,그 외 기타 분류 안된 사업지원 서비스업,1989-01-01,12월
(주)코리아미즈타니,korea mizutani.co.kr,코리아미즈타니, ,미즈타니 이사오,기타법인,220111-0049445,616-81-49511,제주특별자치도 제주시 연동 1373-1 마이빌 611, ,,기타 운송장비 임대업,2004-11-02,12월
주식회사 코리아시스템,KOREA SYSTEM,코리아시스템, ,최길수,기타법인,120111-0210980,131-81-53305,인천광역시 계양구 주부토로 394 (작전동) 3층, ,,경비 및 경호 서비스업,2000-01-11,12월
코리아이지텔주식회사,korea easytel,코리아이지텔, ,임규학,기타법인,110111-2245614,113-81-69250,"서울특별시 강서구 강서로56가길 53 6층(등촌동, 청호빌딩)", ,,경비 및 경호 서비스업,2000-05-24,12월
(주)코리아인,KOREAIN,코리아인, ,박진영,기타법인,110111-3978371,215-87-19102,"서울특별시 금천구 벚꽃로 254 (가산동, 월드메르디앙1차) 304호",korea-in.co.kr,,상용 인력 공급 및 인사관리 서비스업,2008-10-02,12월
코리아인스트루먼트(주),"Korea Instruments Co., Ltd.",코리아인스트루먼트, ,"최병란, 정재호",기타법인,110111-1585516,101-81-45861,"서울특별시 구로구 남부순환로 1303 (가리봉동, KIC빌딩)",www.kic21.co.kr,,사업시설 유지ㆍ관리 서비스업,1998-09-14,12월
(주)코리아종합관리,"korea generalmanagement co.,ltd",코리아종합관리, ,박재성,기타법인,120111-0175720,139-81-37653,"인천광역시 계양구 도두리로 21 (계산동, 이-프라자)", ,,경비 및 경호 서비스업,1998-09-05,12월
코리아크레딧뷰로 (주),Korea Credit Bureau,코리아크레딧뷰로, ,황종섭,기타법인,110111-3173369,101-86-12443,서울특별시 영등포구 국제금융로6길 15 (여의도동),www.koreacb.com,,신용 조사 및 추심 대행업,2005-02-22,12월
코리아퍼시픽01호선박투자회사,"Korea Pacific No.01 Ship Investment Co.,Ltd.",코리아퍼시픽01호선박투자회사,090970,신주선,기타법인,180111-0546614,602-81-39197,부산광역시 영도구  남항서로 6-7,koreashipfinance.com,,기타 운송장비 임대업,2006-02-20,12월
코리아퍼시픽02호선박투자회사,"Korea Pacific No.02 Ship Investment Co.,Ltd.",코리아퍼시픽02호선박투자회사,090980,신주선,기타법인,180111-0546622,602-81-39203,부산광역시 영도구  남항서로 6-7,koreashipfinance.com,,기타 운송장비 임대업,2006-02-20,12월
코리아퍼시픽03호선박투자회사,"Korea Pacific No.03 Ship Investment Co.,Ltd.",코리아퍼시픽03호선박투자회사,090990,신주선,기타법인,180111-0546630,602-81-39218,부산광역시 영도구  남항서로 6-7,koreashipfinance.com,,기타 운송장비 임대업,2006-02-20,12월
코리아퍼시픽04호선박투자회사,"Korea Pacific No.04 Ship Investment Co.,Ltd.",코리아퍼시픽04호선박투자회사,091000,신주선,기타법인,180111-0546648,602-81-39222,부산광역시 영도구  남항서로 6-7,koreashipfinance.com,,기타 운송장비 임대업,2006-02-20,12월
코리아퍼시픽05호 선박투자회사,"Korea Pacific No.05 Ship Investment Co., Ltd.",코리아퍼시픽05호선박투자회사,093400,신주선,기타법인,220111-0058024,616-81-58252,"제주특별자치도 제주시 연삼로 473 (이도이동, 중소기업지원센터)",koreashipfinance.com,,기타 운송장비 임대업,2006-09-21,12월
코리아퍼시픽06호 선박투자회사,"Korea Pacific No.06 Ship Investment Co., Ltd.",코리아퍼시픽06호선박투자회사,093410,신주선,기타법인,220111-0058032,616-81-58271,제주특별자치도 제주시 연삼로 473 중소기업지원센터,koreashipfinance.com,,기타 운송장비 임대업,2006-09-21,12월
코리아퍼시픽07호 선박투자회사,"Korea Pacific No.07 Ship Investment Co., Ltd.",코리아퍼시픽07호선박투자회사,099210,신주선,기타법인,180111-0597948,602-81-43177,부산광역시 영도구 남항서로 6-7 (남항동3가),www.koreashipfinance.com,,기타 운송장비 임대업,2007-06-26,12월
코리아퍼시픽08호 선박투자회사,"Korea Pacific No.08 Ship Investment Co., Ltd.",코리아퍼시픽08호선박투자회사, ,신주선,기타법인,180111-0625997,602-81-45554,부산광역시 영도구 남항동3가 141-165,www.koreashipfinance.com,,기타 운송장비 임대업,2008-03-14,12월
코리아퍼시픽09호 선박투자회사,"Korea Pacific No.09 Ship Investment Co., Ltd.",코리아퍼시픽09호선박투자회사, ,신주선,기타법인,180111-0628256,602-81-45587,부산광역시 영도구 남항동3가 141-165,www.koreashipfinance.com,,기타 운송장비 임대업,2008-04-01,12월
