회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)하이호휠,"HIHO WHEEL CO.,LTD.",하이호휠, ,호동철,기타법인,214811-0005657,403-81-21620,전라북도 김제시 순동산단1길 37 주식회사 하이호휠,https://www.hihowheel.kr/intro/,,자동차 및 트레일러 제조업,2000-06-19,12월
(주)하인메카트로닉스,"HAIN MECHATRONICS CO., LTD.",하인메카트로닉스, ,안영애,기타법인,160111-0086250,305-81-32783,충청남도 논산시 연무읍 양지리 490-1,www.hainsys.com,,자동차 및 트레일러 제조업,1999-08-24,12월
하인크코리아(주),"HaAINC Korea co., ltd.",하인크코리아, ,길상필,기타법인,110111-3330498,211-87-72745,"서울특별시 강남구 테헤란로52길 21 (역삼동, 역삼동벤처빌딩) 3층",www.haakorea.com/,,가방 및 기타 보호용 케이스 제조업,2005-10-31,12월
(주)하인텍스,"HAIN TEX CO.,LTD",하인텍스, ,김시영,기타법인,110111-1576862,201-81-22703,서울특별시 중구 충무로2가 62-7, ,,편조원단 제조업,1998-08-19,12월
하임테크 주식회사,HIMTECHNOLOGIES,하임테크, ,손영근,기타법인,124611-0235918,122-81-63828,경기도 부천시 원미구 길주로 288 다운타운빌딩 605호 (중동),www.분체이송설비.kr,,특수 목적용 기계 제조업,2000-11-10,12월
주식회사 하젠,"HAJEN CO.,LTD.",하젠, ,이상준,기타법인,135811-0163378,135-86-01575,"경기도 수원시 영통구 신원로 88 (신동, 디지털엠파이어2) 102동 1302호",www.hajen.co.kr,,기타 무선 통신장비 제조업,2009-03-10,12월
(주)하젯누리,Hajetnuri.Co.Ltd.,하젯누리, ,박점이,기타법인,160111-0199045,305-81-78644,대전광역시 중구 용두동 35-9,www.hajetnuri.com,,기억장치 제조업,2005-11-15,12월
하지공업(주),"HAJIE INDUSTRIAL Co.,Ltd",하지공업, ,황인중,기타법인,134811-0001123,124-81-04733,경기도 수원시 팔달구 신동 366-1,www.hajie.com,,액체 펌프 제조업,1975-06-02,12월
(주)하츠,HAATZ Inc.,하츠,066130,김성식,코스닥시장,115611-0003902,128-81-06145,경기도 평택시 진위면 동부대로 202,www.haatz.com,,기타 가정용 전기기기 제조업,1988-10-10,12월
주식회사 하코,"HACO Co.,Ltd.",하코, ,김영일,기타법인,161411-0007358,310-81-10817,"충청남도 천안시 서북구 성환읍 율금6길 128 (율금리, (주)하코)",www.ha-co.com,,부직포 및 펠트 제조업,1998-10-09,12월
(주)하트라파코리아,"HATLAPA KOREA CO., LTD",하트라파코리아, ,노영현,기타법인,180111-0559568,606-81-99727,부산광역시 강서구 지사동 1212번지(부산과학산업단지내),www.hatlapa.co.kr,,선박 구성 부분품 제조업,2006-10-20,12월
주식회사 하트만,"HEARTMAN Co.,Ltd",하트만, ,김동찬,기타법인,180111-0305325,603-81-40173,"부산광역시 강서구 낙동남로533번길 55 (녹산동, (주)하트만)", ,,내연기관 제조업,1999-11-24,12월
주식회사 하피스,HAPIS Corp.,하피스, ,최동이,기타법인,214911-0026693,403-81-45812,경기도 평택시 포승읍 홍원리 84-35, ,,철강선 제조업,2007-05-08,12월
하하코리아 주식회사,"hahakorea co.,ltd",하하코리아, ,오승우,기타법인,110111-4965989,107-87-79473,서울특별시 금천구 가산디지털2로 127-20 (가산동)544-6 유경빌딩 3층,www.hahav.com,,그 외 기타 의료용 기기 제조업,2012-09-25,03월
(주)하해,Ha Hae Corporation,하해, ,신동길,기타법인,110111-2637663,119-81-60617,"서울특별시 금천구 디지털로 173 (가산동, 엘리시아) 14~15층",www.hahae.co.kr,,봉제의복 제조업,2002-10-21,12월
(주)하호테크,hahotech,하호테크, ,"신종업, 김충원",기타법인,110111-2713645,119-81-63098,경기도 안산시 단원구 성곡동 633-6 반월공단 608블럭 17-1롯트,www.hahotech.com,,액정 표시장치 제조업,2003-02-11,12월
하회마을간고등어(주),"HAHOE M. GANGODENGEO. CO., LTD.",하회마을간고등어, ,김상연,기타법인,180111-1018761,308-86-00311,부산광역시 서구 등대로 123 (남부민동) 301-1호 (우신냉장 별관), ,,수산동물 건조 및 염장품 제조업,2016-02-18,06월
(주)하회마을종합식품,hahoe food inc,하회마을종합식품, ,서진태,기타법인,170111-0167420,502-81-51116,경상북도 안동시 풍천면 하회리 177번지,www.hahoefood.co.kr,,두부 및 유사식품 제조업,2000-03-01,12월
주식회사 하회물산,hahoe fisheries industry incorporated,하회물산, ,이상돈,기타법인,170111-0416976,504-81-90037,경상북도 안동시 풍산읍 산업단지길 217, ,,수산동물 건조 및 염장품 제조업,2010-12-01,12월
(주) 학산,HAKSAN CO LTD,학산, ,이선주,기타법인,141111-0019452,226-81-28273,강원도 강릉시 구정면 현천길 25 (어단리),www.terarosa.com,,커피 가공업,2002-01-29,12월
주식회사 학산,HAKSAN CO.LTD,학산, ,이동영,기타법인,180111-0079631,617-81-05705,부산광역시 강서구 녹산산단382로14번길 50 (송정동),www.vitrosports.com,,기타 신발 제조업,1988-04-21,12월
학산금속공업(주),"HAK SANMETAL CO.,LTD",학산금속공업, ,류영태,기타법인,184611-0047626,615-81-21956,경상남도 김해시 생림면 장재로520번길 8-69, ,,기타 비철금속 주조업,2001-05-23,12월
(주)학원프리테크,"HAKWONPRITEC Co., Ltd.",학원프리테크, ,김성만,기타법인,110111-0883086,119-81-19476,서울특별시 금천구 가산동 555-4, ,,인쇄업,1992-08-17,12월
학천기업(주),HACKCHUN ENTERPRISES CORP.,학천기업, ,신학식,기타법인,110111-0863054,209-81-12117,"서울특별시 성동구 천호대로 376 (용답동, 학천빌딩)", ,,기타 봉제의복 제조업,1992-06-18,12월
(주)한강식품,"HanGang Food co.,Ltd.",한강식품, ,박길연,기타법인,111511-0019393,127-81-61937,경기도 화성시 만년로969번길 17 (안녕동),www.hangangfood.com,,도축업,1994-12-06,12월
주식회사 한강포장,hangang pojang,한강포장, ,이주영,기타법인,124411-0145343,234-81-00596,경기도 김포시 하성면 월하로778번길 65-41 (전류리), ,,식품 위생용 종이 상자 및 용기 제조업,2014-04-18,12월
한겨레철강(주),"HAN GYU RAE STEEL CO.,LTD",한겨레철강, ,이원용,기타법인,170111-0175621,504-81-34923,경상북도 경산시 진량읍 신상3리 1192-5, ,,철강관 제조업,2000-06-22,12월
(주)한결,Hangyeol,한결, ,오현택,기타법인,134811-0383737,573-86-00647,경기도 오산시 가장산업서로 20 (가장동), ,,화장품 제조업,2016-10-05,12월
(주)한결아스콘,hanguylascon,한결아스콘, ,이해영,기타법인,134811-0346313,414-88-00148,경기도 화성시 정남면 서봉로 757 (문학리), ,,아스팔트 콘크리트 및 혼합제품 제조업,2015-09-17,12월
한결인포텍(주),HAN KEOL INFORTEC,한결인포텍, ,이규세,기타법인,110111-1705924,229-81-38289,서울특별시 서초구 양재1동 261-3 삼중빌딩 2층, ,,방송 및 무선 통신장비 제조업,1999-06-14,12월
(주)한결팩키지,"hankyul package co.,ltd",한결팩키지, ,이원근,기타법인,134511-0180923,142-81-42133,"경기도 용인시 처인구 이동읍 화산로 45 (화산리, (주)한결팩키지)",www.hank6740.co.kr,,골판지 상자 및 가공제품 제조업,2011-12-01,12월
주식회사 한경,"HAN KYUNG.CO.,LTD",한경, ,김혜숙,기타법인,130111-0028042,134-81-05947,"경기도 안산시 단원구 해봉로 113 (성곡동, (주)한경)", ,,기타 절연선 및 케이블 제조업,1987-09-01,12월
(주) 한경물산,"hankyung trade co., ltd.",한경물산, ,김동일,기타법인,110111-1503021,217-81-14213,"서울특별시 서초구 명달로22길 8 (서초동, 서덕빌딩)", ,,편조의복 제조업,1998-01-16,12월
한경상역 주식회사 ,"HANKYUNG CO., LTD. ",한경상역, ,김병삼,기타법인,110111-7397329,148-81-01692,"서울특별시 강남구 테헤란로 311 (역삼동, 아남타워빌딩) 1104호", ,,그 외 기타 봉제의복 제조업,2020-02-20,12월
(주)한경섬유,HAN KYOUNG FIBER CO. LTD.,한경섬유, ,한동석,기타법인,110111-0728969,118-81-04422,서울특별시 영등포구 대림동 992-20,www.byc.co.kr,,속옷 및 잠옷 제조업,1990-10-31,12월
(주)한경실업,Han Kyoung,한경실업, ,방경덕,기타법인,110111-1368631,111-81-28535,경기도 양주군 광적면 가납리 585, ,,모피 및 가죽 제조업,1997-01-22,12월
한경티이씨 주식회사,"HANKYUNG TEC CO.,LTD.",한경티이씨, ,강현병,기타법인,190111-0069672,608-81-75250,경상남도 진주시 사봉면 산업단지로44번길 60 (사곡리),www.hktec.kr,,그 외 기타 화학제품 제조업,2009-03-01,12월
(주)한경희생활과학,HAAN CORPORATION,한경희생활과학, ,한경희,기타법인,121111-0103184,130-81-92912,"서울특별시 금천구 가산디지털2로 11 (가산동, 에스비지니스센터)",www.haan.com,,기타 가정용 전기기기 제조업,2002-11-26,12월
주식회사 한광옵토,"Hankwang OPTO CO.,LTD",한광옵토, ,경문수,기타법인,120111-0004375,137-81-06794,인천광역시 서구 파랑로466번길 83 (청라동),www.hankwang-korea.co.kr,,날붙이 제조업,1976-10-19,12월
한광전기공업(주),YU JAE KYUN,한광전기공업, ,류재균,기타법인,110111-0158546,218-81-02928,서울특별시 성동구 성수2가3동 273-20,www.hkelec.co.kr,,배전반 및 전기 자동제어반 제조업,1974-01-16,12월
한국CNC기술 주식회사,"Korea CNC Tech co.,Ltd",한국CNC기술, ,정호표,기타법인,181211-0047784,620-81-16528,서울특별시 광진구 구의동 215-1 선진빌딩 2층,http://www.kcnctech.co.kr,,방송 및 무선 통신장비 제조업,1997-12-12,12월
한국OSG(주),OSG KOREA CORPORATION,한국OSG, ,정태일,기타법인,170111-0011932,503-81-08214,대구광역시 달서구 달서대로109길 38 (호산동),osg.co.kr,,톱 및 호환성 공구 제조업,1980-10-01,09월
(주)한국THT,HANGUK THT,한국THT, ,이종철,기타법인,195411-0005534,619-81-06132,경상남도 사천시 사남면 월성리 428번지,hanguktht@korea.com,,기타 1차 철강 제조업,1999-07-15,12월
한국TSK주식회사,"TSK KOREA CO., LTD.",한국TSK, ,무라야마타쿠지,기타법인,190111-0001822,608-81-05981,"경상남도 창원시 마산회원구 자유무역3길 89 (양덕동, T.S.K)", ,,자동차 및 트레일러 제조업,1972-03-21,09월
한국가공유리(주), ,한국가공유리, ,김성만,기타법인,110111-0275126,116-81-00172,서울특별시 중구 충무로2가 64-5,www.hanglas.co.kr,,판유리 및 판유리 가공품 제조업,1980-05-12,12월
한국가공지주식회사,korea paper processing corp.,한국가공지, ,김성태,기타법인, ,213-81-86582,서울특별시 강남구 포이동 214-1,www.gagongi.co.kr,,그 외 기타 플라스틱 제품 제조업,1972-04-01,12월
한국가로수보호(주),KOREA STREET TREE CONSERVATION CO.LTD,한국가로수보호, ,최병섭,기타법인,134811-0002303,128-81-05447,부산광역시 연제구 중앙대로1076번길 19 10층 1001호(연산동),www.urbansys.co.kr,,선철주물 주조업,1982-08-18,12월
주식회사 한국가스스프링,Korea Gas Spring ,한국가스스프링, ,윤영기,기타법인,120111-0234328,137-81-32195,인천광역시 남구 도화동 765-2,www.korgs.com/,,금속 스프링 제조업,2000-10-01,12월
한국가와이전열(주),"KOREA KAWAI ELECTRIC HEATER CO., LTD.",한국가와이전열, ,김성민,기타법인,110111-0269450,106-81-11823,인천광역시 부평구 청천동 177-9,www.kawai.co.kr,,기타 전자부품 제조업,1980-02-14,12월
한국가쯔라(주),"KATSURA KOREA CO.,LTD",한국가쯔라, ,한승국,기타법인,124411-0012098,136-81-04871,경기도 안성시 원곡면 청원로 1785-25 (내가천리), ,,그 외 기타 고무제품 제조업,1991-08-28,12월
한국강구공업주식회사, ,한국강구공업, ,이영신,기타법인,194211-0001462,609-81-06208,경상남도 창원시 웅남동 46-1번지, ,,구름베어링 제조업,1984-01-01,12월
한국강선(주),HAN KUK STEEL & WIRE CO.LTD,한국강선, ,이상학,기타법인,184511-0004040,615-81-02338,경상남도 밀양시 삼랑진읍 미전리 624-1, ,,철강선 제조업,1988-12-07,12월
한국강재 주식회사,Korea Structural Steel co.Ltd.,한국강재, ,김태훈,기타법인,154511-0047947,303-81-61623,충청북도 음성군 삼성면 상곡로 151 (상곡리), ,,철강관 제조업,2011-03-22,12월
한국갬브로솔루션주식회사, ,한국갬브로솔루션, ,잰 앤더슨,기타법인,134511-0050093,135-81-47576,경기도 용인시 포곡면 전대리 145-2, ,,합성의약품 및 기타 완제 의약품 제조업,2001-06-20,12월
한국거울공업(주),Hankuk Mirror Inc.,한국거울공업, ,김동규,기타법인,214911-0001538,403-81-01338,전라북도 익산시 망성면 신작리 849-6번지,없음,,판유리 및 판유리 가공품 제조업,1979-10-18,12월
한국건드릴(주),"KGD. CO., LTD.",한국건드릴, ,도정원,기타법인,135011-0039905,134-81-17991,경기도 안산시 단원구 별망로 353,www.gundrill.co.kr,,디지털 적층 성형기계 제조업,1993-09-25,12월
한국게이츠(주),Gates Korea,한국게이츠, ,정수권,기타법인,174111-0003430,514-81-07762,대구광역시 달성군 논공읍 논공로 523 (본리리),gates.co.kr,,그 외 기타 고무제품 제조업,1989-08-12,12월
한국경남태양유전(주),korea gyungnam taiyo yuden,한국경남태양유전, ,안도코이치,기타법인,195411-0005740,613-81-19207,경상남도 사천시 사남면 외국기업로 82,무,,전자축전기 제조업,1999-10-25,03월
(주)한국계측기기연구센터,Korea Research Center for Measuring Instruments,한국계측기기연구센터, ,오광석,기타법인,134111-0082375,123-81-65358,"경기도 안양시 동안구 학의로 268 ,102(관양동,안양메가밸리)",krcmi.co.kr/,,"전자기 측정, 시험 및 분석기구 제조업",2001-03-14,12월
한국고덴시(주),KODENSHIKOREA CORP,한국고덴시,027840,나카지마 히로카즈,기타법인,214911-0001637,403-81-01492,전라북도 익산시 어양동 513-5,www.kodenshi.co.kr,,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",1980-05-14,12월
한국고무(주),"Korea Rubber Co., Ltd",한국고무, ,이권섭,기타법인,135511-0212197,140-81-44120,경기도 시흥시 신천로43번길 7 (신천동), ,,합성고무 제조업,2010-05-12,12월
한국고벨(주),KG INC.,한국고벨, ,장호성,기타법인,120111-0019621,122-81-33004,"전라남도 영암군 삼호읍 삼불공원길 21 (난전리, 한국고벨(주))",www.kgcrane.com,,기어 및 동력전달장치 제조업,1985-08-21,12월
(주)한국고분자,"korea polymer co.,ltd",한국고분자, ,박찬수,기타법인,170111-0141755,514-81-31563,대구광역시 달서구 성서4차첨단로 153(월암동),www.kppolymer.co.kr,,합성수지 및 기타 플라스틱 물질 제조업,1998-11-07,12월
한국공업(주),"HAN KOOK INDUSTRY CO., LTD",한국공업, ,홍학표,기타법인,115211-0013008,136-81-10349,인천광역시 서구 마전동 628,www.hkind.co.kr,,일반철물 제조업,1993-06-01,12월
한국공작기계(주),"HANKOOK MACHINE TOOLS CO.,LTD.",한국공작기계, ,류흥목,기타법인,194211-0000464,609-81-02954,경상남도 창원시 성산구 연덕로 42 (웅남동),www.hanmachine.com,,전자 응용 절삭기계 제조업,1969-10-01,12월
한국공장(주),"KOREA KOSO CO.,LTD",한국공장, ,지곡륭사,기타법인,110111-0588735,220-81-14937,경상남도 마산시 양덕동 974-14 (제1공구), ,,"탭, 밸브 및 유사장치 제조업",1988-08-30,12월
한국공조엔지니어링(주),"KOREA AIR CONDITIONING ENG Co.,Ltd.",한국공조엔지니어링, ,김현효,기타법인,135011-0058187,133-81-25858,경기도 평택시 포승읍 평택항로268번길 185 (도곡리),www.kaceco.com,,가정용 및 산업용 공기 조화장치 제조업,1994-07-01,12월
한국광성전자주식회사,"Kwang Sung Electronics Korea Co., Ltd.",한국광성전자, ,이규영,기타법인,110111-4310473,119-86-27520,경기도 군포시 공단로 356-3 (산본동), ,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2010-04-01,12월
주식회사 한국광학초자,"Korea Optical Glass Co., Ltd.",한국광학초자, ,근야광부,기타법인,190111-0001640,608-81-05680,경상남도 마산시 양덕동 973, ,,"의료, 정밀, 광학기기 및 시계 제조업",1974-01-28,03월
한국교세라정공주식회사,KYOCERA PRECISION TOOLS KOREA,한국교세라정공, ,전희인,기타법인,120111-0175374,137-81-20710,"인천광역시 남동구 남동대로215번길 11 (고잔동, 한국교세라정공(주))",www.koycera-ptk.co.kr,,톱 및 호환성 공구 제조업,1998-08-26,03월
(유)한국그랜드유니버셜트레이딩,Grand Universal Trading Korea Ltd.,한국그랜드유니버셜트레이딩, ,"이주범, 자자위자자",기타법인,110114-0123197,211-88-89184,"서울특별시 강남구 테헤란로 522 (대치동, 홍우빌딩) 6층",www.gutkorea.co.kr,,기타 종이 및 판지 제조업,2013-01-04,12월
한국그린에너지(주),Korea Green Energy,한국그린에너지, ,신동찬,기타법인,210111-0061805,402-81-80913,전북특별자치도 완주군 봉동읍 테크노밸리로 444 2층(장구리),www.kge1014.com/homepage/,,전동기 및 발전기 제조업,2008-11-27,12월
주식회사 한국그린피아,"HANKOOKGREENPIA CO.,Ltd",한국그린피아, ,김정설,기타법인,200111-0229380,408-81-70844,전라남도 담양군 담양읍 에코길 24 (삼만리),www.kgreenpia.com,,기타 구조용 금속제품 제조업,2006-08-17,12월
한국근강도량형(주),KOREA OMI WEIGHING MACHINE INC.,한국근강도량형, ,히라노스스무,기타법인,124311-0036982,130-81-41937,인천광역시 남동구 고잔동 665-4 남동공단 99B-5L,htty://www.omiscale.co.kr,,그 외 기타 일반목적용 기계 제조업,1992-10-31,12월
주식회사 한국글로벌솔루션,"HANKUK GLOBAL SOLUTION CO., LTD.",한국글로벌솔루션, ,권오익,기타법인,180111-1291333,303-86-01692,"부산광역시 해운대구 센텀6로 21 502, 503호(우동, 인텔리움센텀)", ,,선박 구성 부분품 제조업,2020-05-21,12월
(주)한국글로벌제약,Korea Global Pharm.Co.Ltd,한국글로벌제약, ,김하용,기타법인,200111-0268099,313-81-22156,"서울특별시 영등포구 선유로 70 (문래동3가, 우리벤처타운2) 1205호",www.globalpharm.co.kr,,합성의약품 및 기타 완제 의약품 제조업,2009-04-23,12월
(주)한국금거래소,"KOREA JEWERY 3M GOLD CO., LTD",한국금거래소, ,김윤모,기타법인,110111-3146746,101-86-11518,"서울특별시 종로구 돈화문로5가길 1 (돈의동, 피카디리플러스) 9-1호,9-4호", ,,귀금속 및 관련제품 제조업,2005-01-10,12월
한국금속주식회사,hankookmetal,한국금속, ,류호창,기타법인,234111-0060255,621-81-89816,경상남도 양산시 유산동 331번지, ,,선철주물 주조업,2011-04-08,12월
주식회사 한국금속,"Hankook Metal Co., Ltd.",한국금속, ,노종호,기타법인,134111-0026597,138-81-03316,경기도 안양시 동안구 평촌동 80-1, ,,구조용 금속제품 제조업,1989-03-01,12월
주식회사 한국금속,"Korea Metal Co., Ltd.",한국금속, ,이종철,기타법인,195411-0022083,613-81-62723,경상남도 사천시 사남면 공단1로 23-10,-,,"금속 단조, 압형 및 분말야금 제품 제조업",2011-11-15,12월
한국금속공업(주),"Korea Metal Industry Co,. Ltd.",한국금속공업, ,강달수,기타법인,110111-1599195,101-81-46079,경기도 김포시 통진읍 옹정리 190-2,www.koreametalinc.com/,,기타 전자부품 제조업,1998-10-26,12월
(주)한국금형정공사,"HAN KUK mould Co.,Ltd.",한국금형정공사, ,홍성환,기타법인,135011-0091484,133-81-36374,경기도 안산시 단원구 안산길 56 (신길동)601블럭1롯트,www.edies.co.kr,,주형 및 금형 제조업,1998-04-10,12월
주식회사 한국기계,"KOREA MACHINERY CO.,LTD",한국기계, ,이명호,기타법인,180111-0056407,603-81-09416,부산광역시 사하구 신평동 493,www.KrMachinery.com,,배전반 및 전기 자동제어반 제조업,1985-04-20,12월
한국기계(주),Korea Machinery company.,한국기계, ,최성배,기타법인,135511-0139698,134-86-01742,경기도 평택시 포승면 만호리 593-6,www.kmcplant.com,,"산업용 난방보일러, 금속탱크 및 유사 용기 제조업",2003-06-20,12월
주식회사한국기계,"HAN KUK MACHINERY CO.,LTD.",한국기계, ,박명기,기타법인,124311-0018914,139-81-15343,인천광역시 남동구 남동서로83번길 82 (고잔동),hkmc.co.kr,,자동차 엔진용 신품 부품 제조업,1987-04-01,12월
(주)한국기능공사,"Han Kook Capability co.,LTD.",한국기능공사, ,김성국,기타법인,120111-0070988,125-81-12293,경기도 평택시 오성면 서동대로 2047 (죽리) 1-1,www.hkcb.co.kr,,자동차 및 트레일러 제조업,1991-12-03,12월
(주)한국기능성화장품연구센터,"COREA COSMEDICAL CENTER CO., LTD.",한국기능성화장품연구센터, ,이강태,기타법인,150111-0228888,487-81-00564,"충청북도 청주시 흥덕구 강내면 월곡길 38 (월곡리, 충청대학) R-104",www.ccc.re.kr,,화장품 제조업,2016-12-16,12월
한국기술산업(주),KoreaTechnology,한국기술산업,008320,구자준,기타법인,130111-0006949,134-81-04123,서울특별시 금천구 가산동 429-1 뉴티캐슬 1306호-1310호 ,www.koreati.com,,기타 절연선 및 케이블 제조업,1972-12-26,10월
한국기연(주),"KOREA TECHNOLOGIES CO., LTD ",한국기연, ,박종남,기타법인,150111-0085634,301-81-80420,충청북도 청주시 흥덕구 옥산면 옥산산단3로 120 (호죽리),www.koreatechnologies.co.kr,,반도체 제조용 기계 제조업,2005-01-27,12월
한국기전주식회사,KOREA MECHATRONIC. LTD,한국기전, ,최성철,기타법인,184511-0004694,621-81-14902,부산광역시 기장군 정관면 달산리 890번지, ,,자동차 및 트레일러 제조업,1989-07-11,12월
한국기전금속(주),-,한국기전금속, ,김동현,기타법인,124611-0271821,137-81-42238,경기도 김포시 양촌읍 황금로23번길 281 (학운리 3066),www.hkkjmetal.com,,선철주물 주조업,1997-01-20,12월
(주)한국기판,KoreaWafer INC.,한국기판, ,박숙희,기타법인,154311-0027018,301-86-09214,충청북도 청원군 옥산면 남촌리 1115-5, ,,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",2010-10-21,12월
주식회사 한국나노글라스,"Korea Nano Glass Co., Ltd.",한국나노글라스, ,김영도,기타법인,176011-0044244,513-81-39558,경상북도 구미시 공단동 162,www.knglass.com,,판유리 및 판유리 가공품 제조업,2006-01-11,12월
(주)한국나노의료기,"HANKOOK NANO MADICAL., CO. LTD",한국나노의료기, ,이금호,기타법인,180111-0409755,606-81-75986,부산광역시 강서구 송정동 1737-14,www.hankooknano.co.kr,,기타 의료용 기기 제조업,2002-05-27,12월
(주)한국나노정밀,"KOREA NANO PRECISION CO.,LTD",한국나노정밀, ,박중관,기타법인,121111-0197088,130-86-48366,경기도 시흥시 공단3대로 311 시화공단 3바 1005호 (정왕동), ,,기타 가공 공작기계 제조업,2010-01-07,12월
한국내쇼날주식회사,"HANKOOK NATIONAL CO., LTD",한국내쇼날, ,김형철,기타법인,134411-0007501,126-81-17802,경기도 이천시 백사면 내촌리 244-26,www.hknco.com,,자동차 및 트레일러 제조업,1995-04-01,12월
한국내화(주),"KOREA REFRACTORIES CO.,LTD",한국내화,010040,변성희,유가증권시장,184611-0000319,622-81-06900,충청남도 당진시  송산면 무수들길 370,www.fskrc.co.kr,,내화 요업제품 제조업,1974-06-24,12월
(주)한국냉장,"KOREA COLD STORE CO.,LTD",한국냉장, ,김선철,기타법인,110111-4097013,220-87-81442,서울특별시 강남구 역삼동 837-11 유니온센터 407호, ,,도축업,2009-05-19,12월
주식회사 한국네스트,HANGUK NEST,한국네스트, ,한성호,기타법인,284411-0099513,477-87-01063,경기도 포천시 가산면 궁말1길 8-2 (금현리),www.nestkorea.co.kr,,건강기능식품 제조업,2018-04-01,12월
한국 넥슬렌 유한회사,KOREA NEXLENE COMPANY,한국넥슬렌, ,김종일,기타법인,230114-0003328,521-88-00107,"울산광역시 울주군 청량읍 사평로 1 (상남리, 한국넥슬렌)", ,,합성수지 및 기타 플라스틱 물질 제조업,2015-04-21,12월
한국노바티스주식회사,Novartis Korea Limited,한국노바티스, ,조쉬베누고팔,기타법인,110111-0381858,116-81-05478,"서울특별시 영등포구 국제금융로 10 Three IFC동 49층(여의도동, 서울국제금융센터)",www.novartis.com,,합성의약품 및 기타 완제 의약품 제조업,1984-09-20,12월
한국노블가스 주식회사,KOREA NOBLE GAS ,한국노블가스, ,송재섭,기타법인,160111-0304438,314-86-26655,대전광역시 대덕구 신일서로125번길 26 (신일동),www.noblegas.co.kr,,"산소, 질소 및 기타 산업용 가스 제조업",2011-07-27,12월
주식회사 한국노텍,"KOREA NONWOVEN TECHNOLOGY CO., LTD.",한국노텍, ,권광일,기타법인,161311-0044998,467-86-00546,충청남도 논산시 은진면 동산산업단지로 101-40 (시묘리), ,,부직포 및 펠트 제조업,2016-04-18,12월
한국뉴매틱(주),"Korea Pneumatic system.co.,Ltd.",한국뉴매틱, ,조호영,기타법인,134911-0009183,133-81-20585,"서울특별시 금천구 벚꽃로10길 24 (독산동, 한국뉴매틱(주))",www.vtec.dk,,액체 펌프 제조업,1995-10-25,12월
(주) 한국니케,"NI-KEKOREA CO.,Ltd",한국니케, ,이진욱,기타법인,206211-0034236,417-81-34385,경상남도 김해시 진영읍 본산2로79번길 3 (본산리) 한국니케, ,,화학물질 및 화학제품 제조업; 의약품 제외,2007-05-30,12월
한국니토옵티칼(주),"KOREA NITTO OPTICAL CO.,LTD.",한국니토옵티칼, ,이배원 외1인,기타법인,131311-0029863,125-81-30364,경기도 평택시 청북읍 현곡산단로 40,https://www.nitto.com/kr/ko/,,고무 및 플라스틱제품 제조업,1999-11-05,03월
한국닛다무아 주식회사,KOREA NITTA CORPORATION,한국닛다무아, ,이와마쯔 시게키,기타법인,176011-0004066,513-81-03517,경상북도 구미시 수출대로5길 53,www.nitta.co.kr,,"플라스틱 선, 봉, 관 및 호스 제조업",1989-01-10,12월
한국닛불공업(주),-,한국닛불공업, ,송정한,기타법인,180111-0042729,603-81-14485,경상남도 밀양시 삼랑진읍 미전리 639-3,-,,일반 목적용 기계 제조업,1982-02-01,12월
한국닛켄(주),KOREA NIKKEN LTD,한국닛켄, ,와카이슈지,기타법인,120111-0039710,121-81-12777,인천광역시 남동구 남동대로 170 (고잔동), ,,가공 공작기계 제조업,1987-01-31,12월
주식회사 한국다-반,"D'URBAN KOREA, INC",한국다-반, ,이범경,기타법인,120111-0048050,139-81-07993,인천광역시 남동구 고잔 675-3(공단84B4L), ,,남자용 겉옷 제조업,1988-12-06,12월
한국다쓰노(주),"KOREA TATSUNO CO., LTD",한국다쓰노, ,최명규,기타법인,110111-0751077,116-81-30356,경기도 부천시 원미구 조마루로411번길 54 (원미동),http://www.tatsuno.co.kr,,속도계 및 적산계기 제조업,1991-03-20,12월
한국다우케미칼실리콘 주식회사,Dow Chemical Silicones Korea Ltd.,한국다우케미칼실리콘, ,이창현,기타법인,110111-7004825,772-88-01378,"서울특별시 강남구 영동대로 520 (삼성동, 아이파크타워) 5층", ,,합성수지 및 기타 플라스틱 물질 제조업,2019-02-01,12월
 한국다이아몬드파이프(주),"KOREA DIAMOND PIPE CO.,LTD.",한국다이아몬드파이프, ,김영준,기타법인,124611-0254223,131-81-64710,경기도 화성시 팔탄면 율암리 837-5, ,,구조용 금속제품 제조업,2001-06-15,12월
한국다이요잉크주식회사, ,한국다이요잉크, ,유시범,기타법인,135011-0029849,134-81-01558,경기도 안산시 신길동 1058-8,www.taiyoink.co.kr,,인쇄잉크 및 회화용 물감 제조업,1988-09-01,03월
(주)한국다이케스팅,HANKOOKDIECASTING,한국다이케스팅, ,윤인식,기타법인,170111-0306854,503-81-71866,대구광역시 달성군 구지면 국가산단서로40길 40 (응암리), ,,자동차 엔진용 신품 부품 제조업,2006-03-27,12월
한국단자공업(주),"KOREA ELECTRIC TERMINAL CO.,LTD",한국단자공업,025540,"이창원, 이원준",유가증권시장,120111-0002957,139-81-13632,인천광역시 연수구 갯벌로 38,www.ket.com,www.ket.com,전기 공급 및 제어장치 제조업,1973-04-20,12월
