회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
케이에이치파워(주),"KHPOWER CO.,LTD",케이에이치파워, ,엄정근,기타법인,120111-0734518,131-86-67236,"인천광역시 연수구 송도과학로 32 (송도동, 송도테크노파크IT센터) S동 25층", ,,발전업,2014-11-17,12월
주식회사 케이와이케이,KYK Inc,케이와이케이, ,김영국,기타법인,141211-0090161,380-87-00737,서울특별시 서초구 방배천로4길 42 3층(방배동), ,,태양력 발전업,2017-05-29,12월
케이지그린텍(주),"KG Greentech Co.,Ltd",케이지그린텍, ,"김준모, 이제중",기타법인,230111-0164077,610-86-01998,울산광역시 울주군 온산읍 이진로 139, ,,"전기, 가스, 증기 및 공기조절 공급업",2010-04-01,12월
케이지에너지(주),"KG ENERGY Co., Ltd.",케이지에너지, ,변용관,기타법인,135011-0075404,133-81-30986,경기도 시흥시 정왕동 2170-1 시화공단 2바 101호,www.kgenergy.co.kr,,"전기, 가스, 증기 및 공기조절 공급업",1996-12-02,12월
케이파워주식회사,"K-Power Co.,Ltd.",케이파워, ,박영덕,기타법인,110111-1492240,116-81-66631,서울특별시 종로구 서린동 88,www.k-power.co.kr,,발전업,1997-12-08,12월
주식회사 케이피이그린에너지,"KPE Green Energy Co., Ltd.",케이피이그린에너지, ,김종필,기타법인,230111-0328467,599-87-01631,울산광역시 북구 효암로 84-21 (명촌동),울산광역시 북구 효암로 84-13,,기타 발전업,2020-03-24,12월
주식회사 케일럼엠,"CAELUM M Co.,Ltd.",케일럼엠, ,진형일,기타법인,110111-8470653,750-88-02815,서울특별시 종로구 세종대로23길 47 6층 601호 (당주동. 미도파광화문 빌딩), ,,전기 판매업,2022-11-08,12월
켑코솔라 주식회사,"KEPCO Solar co.,Ltd",켑코솔라, ,하봉수,기타법인,110111-6097285,685-87-00480,"서울특별시 송파구 중대로 113 (가락동, 대한전기협회 10층)",www.kepcosolar.com,,발전업,2016-06-21,12월
(주)코너지,-,코너지, ,강대문,기타법인,206211-0033189,417-81-33727,전라남도 여수시 화장동 861-4, ,,발전업,2007-02-01,12월
코리아로드태양광발전소 주식회사,Korea Road Solar photovoltaic power station,코리아로드태양광발전소, ,이승구,기타법인,284911-0159789,161-86-00783,경기도 파주시 방촌로 308 (맥금동), ,,태양력 발전업,2016-10-17,12월
코리아로지스틱스리뉴어블에너지 주식회사,"Korea Logistics Renewable Energy, Inc.",코리아로지스틱스리뉴어블에너지, ,윤원섭,기타법인,110111-8474796,723-88-02512,"서울특별시 영등포구 국제금융로 10 35층(여의도동, 쓰리아이에프씨)", ,,태양력 발전업,2022-11-11,12월
코리아솔라홀딩컴퍼니(주),"Korea Solar Holding Company Co.,Ltd.",코리아솔라홀딩컴퍼니, ,강태일,기타법인,195511-0101215,615-81-58996,경상남도 김해시 한림면 명동리 736-1, ,,발전업,2007-08-29,12월
코리아에너지발전소(주),Korea Energy Power Plant,코리아에너지발전소, ,고석범,기타법인,110111-4881218,211-88-78936,"경상남도 사천시 사남면 공단1로 78 (유천리, 한국항공우주산업)", ,,발전업,2012-06-01,12월
(주)코스코가스텍,"KOSCOGASTECH CO., LTD",코스코가스텍, ,신은수,기타법인,204611-0033109,416-81-74292,전라남도 광양시 광양읍 제철로 226 (초남리), ,,연료용 가스 제조 및 배관공급업,2010-11-01,12월
코스콘태양광 주식회사,"KOSKON Photovotaic Co.,Ltd.",코스콘태양광, ,김선웅,기타법인,200111-0347439,409-86-31757,광주광역시 북구 첨단벤처로16번길 30 (대촌동), ,,발전업,2012-10-16,12월
코스포영남파워주식회사,"KOSPO Youngnam Power Co., Ltd",코스포영남파워, ,권도경,기타법인,230111-0248219,342-81-00301,울산광역시 남구 장생포로 373 (매암동),www.y-power.co.kr,,화력 발전업,2015-10-27,12월
(주)코엔텍,"Korea Environment Technology Co., LTD.",코엔텍,029960,"이민석, 김재일",기타법인,181211-0024485,610-81-16574,울산광역시 남구 용잠로 328 (용잠동),www.koentec.co.kr,,"증기, 냉ㆍ온수 및 공기조절 공급업",1993-07-16,12월
코원에너지서비스(주),"Ko-one energy service co.,ltd.",코원에너지서비스,026870,대표이사 유범희,기타법인,110111-0235617,120-81-14525,서울특별시 강남구 남부순환로 3165 코원에너지서비스(주),www.ko-one.co.kr,,연료용 가스 제조 및 배관공급업,1978-07-07,12월
주식회사 코포스,"KOPOS CO., LTD.",코포스, ,김재윤,기타법인,110111-6351243,606-86-63170,"경기도 용인시 기흥구 구갈로60번길 9 301-B호(구갈동, 로얄프라자)", ,,기타 발전업,2017-03-21,12월
(주)콘카그린쏠라,Co.concagreensolar,콘카그린쏠라, ,김희정,기타법인,200111-0499298,668-86-00703,광주광역시 동구 의재로 34-1 (학동)3층, ,,태양력 발전업,2017-06-30,12월
큐원솔라 주식회사,Q-ONE SOLAR. CO. LTD,큐원솔라, ,김도열,기타법인,110111-4859215,113-86-59723,경기도 광주시 중부면 해공로 48 (상번천리), ,,발전업,2012-05-03,12월
(주)크린텍,"Cleantech co., ltd.",크린텍, ,홍덕기,기타법인,230111-0141322,610-81-91272,울산광역시 남구 장생포고래로29번길 7 (매암동), ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2008-02-20,12월
(주)탄천이앤이,tancheon E&E,탄천이앤이, ,강석주,기타법인,110111-4926220,120-87-86341,서울특별시 강남구 테헤란로 440, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2012-07-30,12월
탐라해상풍력발전주식회사,"Tamra Offshore Wind Power Co., Ltd",탐라해상풍력발전, ,홍성의,기타법인,220111-0083865,616-81-87062,제주특별자치도 제주시 한경면 두모11길 19 탐라해상풍력발전 (두모리), ,,발전업,2011-06-15,12월
(주)탑선전남에너지,Topsunjunnamenergy,탑선전남에너지, ,윤정택,기타법인,205911-0019277,409-86-39671,전라남도 장성군 동화면 전자농공단지길 32, ,,발전업,2012-08-07,12월
주식회사탑선태양광1호,TOPSUN SOLAR NO.1,탑선태양광1호, ,김형근,기타법인,205911-0018310,409-86-28311,전라남도 장성군 동화면 전자농공단지길 32 (남평리), ,,발전업,2011-12-14,12월
주식회사 탑선태양광2호,Co. topsunsolar2,탑선태양광2호, ,박광수,기타법인,205911-0018328,409-86-35374,전라남도 장성군 동화면 전자농공단지2길 17 (남평리), ,,태양력 발전업,2011-12-14,12월
(주)태기산풍력발전,TAEGISAN WIND POWER CORPORATION,태기산풍력발전, ,박정규,기타법인,145111-0007297,224-81-36006,강원도 횡성군 둔내면 경강로 6011 (태기리), ,,기타 발전업,2006-02-13,12월
주식회사 태모,tamo corporation ,태모, ,위대호,기타법인,164711-0058352,718-88-00604,광주광역시 북구 양산제로 51-6 (연제동)태성빌딩 2층, ,,태양력 발전업,2016-11-18,12월
태백가덕산풍력발전 주식회사,"TAEBAEK GADEOK MOUNTAIN  WIND POWER CO., LTD.",태백가덕산풍력발전, ,홍동표,기타법인,144811-0012467,308-88-01158,강원도 태백시 오투로 133 (황지동) 464, ,,기타 발전업,2018-10-01,12월
태백귀네미풍력발전 주식회사,"TaebackGuinemi Wind Power Co,. Ltd.",태백귀네미풍력발전, ,박종환,기타법인,210111-0070434,402-81-87105,강원도 태백시 태붐로 6 (황지동) 5층, ,,발전업,2010-06-03,12월
태백풍력발전 주식회사,"Taebaek Wind Power Co., Ltd",태백풍력발전, ,박종환,기타법인,144811-0007492,222-81-24329,강원도 태백시 귀네미길 401 (하사미동), ,,발전업,2009-10-06,12월
태안솔라팜(주),Taeansolarfarm Corp.,태안솔라팜, ,박정호,기타법인,165111-0007293,316-81-10760,충청남도 태안군 태안읍 동백로 267 (동문리), ,,발전업,2008-01-30,12월
주식회사 태안신재생에너지,"Taean Renewable Energy co.,Ltd.",태안신재생에너지, ,이영호,기타법인,165111-0006782,316-81-09768,충청남도 태안군 태안읍 남문리, ,,발전업,2007-05-28,12월
주식회사 태안안면클린에너지,TACE Inc.,태안안면클린에너지, ,김상권,기타법인,110111-6165602,247-88-00534,"서울특별시 강남구 언주로 730 6층 (논현동, 동익빌딩)", ,,전기 판매업,2016-09-05,12월
주식회사 태안풍력발전,"Taean Wind Power Co.,Ltd.",태안풍력발전, ,추병원,기타법인,165111-0017870,269-81-01311,충청남도 태안군 태안읍 군청로 31 (남문리) 2층, ,,기타 발전업,2018-06-22,12월
태안햇들원태양광 주식회사,"Sun-field Solar Power Co., Ltd.",태안햇들원태양광, ,전종수,기타법인,165111-0023603,548-81-02630,충청남도 태안군 태안읍 원이로 341, ,,발전업,2021-11-22,12월
주식회사 태양쏠라,taeyang solar,태양쏠라, ,변상현,기타법인,205911-0041832,650-81-01614,전라남도 장성군 동화면 전자농공단지길 32 (남평리), ,,태양력 발전업,2019-07-09,12월
(주)태인태양광발전소,Taein solar power plant,태인태양광발전소, ,정길성,기타법인,205311-0004650,415-81-25236,전라남도 강진군 칠량면 영복리 640-11, ,,발전업,2007-07-26,12월
태초에너지 주식회사,Taecho Energy Co Ltd,태초에너지, ,김재윤,기타법인,144811-0012813,376-86-01327,"강원도 태백시 반딧불길 35 (황지동, 한전기공태백출장소)", ,,태양력 발전업,2019-05-13,12월
주식회사 태초에너지2호,"TEACHO NO2 CO,LTD",태초에너지2호, ,서용운,기타법인,144811-0012946,339-81-01605,"강원특별자치도 태백시 반딧불길 35 (황지동, 한전기공태백출장소)", ,,태양력 발전업,2019-07-23,12월
주식회사 태초에너지3호,"TEACHO NO3 CO,LTD",태초에너지3호, ,황현운,기타법인,144811-0012954,231-86-01344,"강원특별자치도 태백시 반딧불길 35 (황지동, 한전기공태백출장소)", ,,태양력 발전업,2019-07-23,12월
주식회사 태초에너지4호,"TEACHO NO4 CO,LTD",태초에너지4호, ,PATANACHAN PERADACH,기타법인,144811-0012962,452-81-01500,"강원특별자치도 태백시 반딧불길 35 (황지동, 한전기공태백출장소)", ,,태양력 발전업,2019-07-23,12월
(주)태화에너루트1호,TAEHWA ENEROOT NO.1 CORPORATION,태화에너루트1호, ,"김용학, 심영선",기타법인,230111-0395151,678-87-02985,울산광역시 남구 사평로 119 롯데케미칼 울산1공장 내 지피오사무동 2층(상개동), ,,기타 발전업,2023-07-07,12월
(주)태화에너루트2호,TAEHWA ENEROOT NO.2 CORPORATION,태화에너루트2호, ,"김용학, 심영선",기타법인,230111-0395101,873-88-03102,울산광역시 남구 사평로 119 롯데케미칼 울산1공장 내 지피오사무동 2층(상개동), ,,기타 발전업,2023-07-07,12월
주식회사 테크윈에너지,TECHWINENERGY,테크윈에너지, ,정붕익,기타법인,150111-0182513,301-86-26514,충청북도 보은군 삼승면 남부로 3790-37 (주)테크운에너지, ,,태양력 발전업,2014-01-02,12월
토탈이엔에스 주식회사,"Total E&S Co., Ltd",토탈이엔에스, ,송효순,기타법인,110111-0677588,214-86-07362,서울특별시 서초구 서초동 1302-7,www.totalens.com,,발전업,1990-03-10,12월
통영미래해상풍력,Tongyeong Mirae Offshore Windfarm,통영미래해상풍력, ,백상현,기타법인,110111-0921127,854-86-03499,서울특별시 종로구 율곡로 75 본간 5층 (계동), ,,발전업,2025-03-17,12월
통영에코파워 주식회사,Tongyeong Eco Power,통영에코파워, ,이흥복,기타법인,191211-0022239,612-81-44421,경상남도 통영시 광도면 춘원1로 77, ,,화력 발전업,2013-05-27,12월
티더블유바이오매스에너지 주식회사,"TW Biomassenergy Co., Ltd",티더블유바이오매스에너지, ,변용만,기타법인,206211-0088192,241-87-02672,전라남도 여수시 여수산단2로 116-8 (화치동), ,,기타 발전업,2023-04-28,12월
티씨에스원 주식회사,TCS1,티씨에스원, ,정형지,기타법인,170111-0401852,514-81-72341,대구광역시 달서구 성서4차첨단로 5 (대천동), ,,발전업,2010-04-12,12월
주식회사티아이솔라5,TISOLAR5,티아이솔라5, ,정현철,기타법인,200111-0697230,225-88-02736,"광주광역시 서구 운천로 273 (치평동),13층", ,,태양력 발전업,2023-05-18,12월
주식회사 티에스에너지26호,Co. TS ENERGRY 26.,티에스에너지26호, ,윤정택,기타법인,205911-0023393,194-88-00415,전라남도 장성군 동화면 전자농공단지길 32 (남평리), ,,태양력 발전업,2016-05-09,12월
(주)티에스에너지28호,Co. tsenergy28,티에스에너지28호, ,윤정택,기타법인,205911-0023418,326-88-00220,전라남도 장성군 동화면 전자농공단지길 32 (남평리), ,,태양력 발전업,2015-02-26,12월
주식회사 티에스에너지7호,tsenergy7ho,티에스에너지7호, ,윤정택,기타법인,205911-0022551,129-86-93217,전라남도 장성군 동화면 전자농공단지길 32, ,,태양력 발전업,2014-10-17,12월
(주)티에스에너지8호,tsenergy8,티에스에너지8호, ,하상아,기타법인,205911-0022569,286-87-01604,전라남도 장성군 동화면 전자농공단지길 32 (남평리), ,,태양력 발전업,2014-10-17,12월
주식회사 티에스에너지9호,"TSENERGY9HO Co.,Ltd",티에스에너지9호, ,윤정택,기타법인,205911-0022577,380-81-00055,전라남도 장성군 동화면 전자농공단지길 32 (남평리), ,,태양력 발전업,2014-10-17,12월
티엠솔라원 주식회사,Co. TMSOLARONE,티엠솔라원, ,서상혁,기타법인,121111-0346586,232-87-01043,전라북도 전주시 덕진구 안덕원로 51 (진북동)3층 358호, ,,태양력 발전업,2018-09-01,12월
티지솔라넷 주식회사,"Tg Solar Co,. Ltd.",티지솔라넷, ,안상수,기타법인,164311-0016887,308-81-42408,"서울특별시 중구 세종대로 92 (태평로2가, 한화금융센터태평로) 17층", ,,전기업,2014-07-23,12월
주식회사 티큐디에네르히아,"TQD ENERGIA Co., Ltd.",티큐디에네르히아, ,LEE SIN CHANG SUM(이창선),기타법인,144811-0010510,513-81-89489,"서울특별시 마포구 월드컵북로54길 11 (상암동, 전자회관) 6층 602호", ,,기타 발전업,2015-05-01,12월
티피피(주),"The Power Plant Co.,Ltd",티피피, ,정형지,기타법인,280111-0074599,127-81-98486,경기도 양주시 고읍남로 110-4 (광사동),tppc.co.kr,http://tppc.co.kr,화력 발전업,2006-03-31,12월
파낙스에너지(주),"panaxenergy Co.,Ltd.",파낙스에너지, ,김학선,기타법인,180111-0870906,621-86-03905,"부산광역시 금정구 금사로 183 (회동동, (주)욱성화학)", ,,발전업,2013-07-24,12월
파인태양광(주),"Pine Photovoltaic Co., Ltd.",파인태양광, ,정연숙,기타법인,200111-0287809,409-86-11412,광주광역시 북구 대촌동 959-70,-,,발전업,2009-11-20,12월
파주에너지서비스 주식회사,"Paju Energy Service Co., Ltd.",파주에너지서비스, ,윤정원,기타법인,110111-4629501,101-86-64320,경기도 파주시 파주읍 휴암로 336-234 (봉암리)544-4, ,,화력 발전업,2011-06-21,12월
파주에코에너지(주),PAJU ECO ENERGY,파주에코에너지, ,홍동표,기타법인,284911-0212644,109-87-01762,경기도 파주시 월롱면 정문로293번길 105 (도내리) 파주에코에너지(주), ,,기타 발전업,2019-11-19,12월
주식회사 페트로코너지,Petroconergy Co.Ltd,페트로코너지, ,오수현,기타법인,110111-4896704,104-86-42193,경상남도 양산시 상북면 효충2길 13 (소토리), ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2012-06-21,12월
주식회사 평창원길리태양광1호,"wongillri1 solar co,.ltd",평창원길리태양광1호, ,이경순,기타법인,145011-0023245,894-81-01854,강원특별자치도 평창군 봉평면 북길동길 61-83 원길리 320번지, ,,태양력 발전업,2021-01-31,12월
평창풍력발전 주식회사,"PyeongChang Wind Power Co., Ltd",평창풍력발전, ,백흥건,기타법인,145011-0012107,225-81-21355,강원도 평창군 미탄면 샘내천길 92, ,,발전업,2010-06-21,12월
평택에너지앤파워 (주),"Pyeongtaek Energy & Power Co.,Ltd",평택에너지앤파워, ,정유형,기타법인,131311-0082267,125-81-74737,경기도 평택시 오성면 서동대로 2427-177 오성발전소,ptenp.co.kr,,전기업,2008-05-15,12월
주식회사 포레스트앤리에너지,Forest&Lee Energy,포레스트앤리에너지, ,윤세영,기타법인,110111-4849860,120-87-81730,강원도 영월군 남면 나뱅이길 62 (연당리), ,,발전업,2012-04-27,12월
포스코그린가스텍주식회사,"POSCO Green Gas Technology Co., Ltd",포스코그린가스텍, ,이상홍,기타법인,204611-0042621,416-81-96336,전라남도 광양시 제철로 2626 (금호동), ,,연료용 가스 제조 및 배관공급업,2014-04-01,12월
포스코에너지(주),"POSCO ENERGY Co., Ltd.",포스코에너지, ,정기섭,기타법인,110111-1829576,104-81-48528,서울특별시 강남구 테헤란로 440,www.poscoenergy.com,,발전업,1999-12-16,12월
포승그린파워(주),"Poseung Green Power Co.,Ltd",포승그린파워, ,이명훈,기타법인,131311-0143077,125-86-28276,"경기도 평택시 포승읍 평택항로156번길 94 (내기리, 포승그린파워(주))", ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2014-11-13,12월
주식회사 포에버,FOREVER solar,포에버, ,이영경,기타법인,200111-0385447,409-86-41731,광주광역시 북구 양산제로 42-1 (연제동), ,,발전업,2013-12-20,12월
포천민자발전 주식회사,"POCHEON IPP CO., LTD.",포천민자발전, ,박영진,기타법인,284411-0072163,231-81-00355,경기도 포천시 신북면 청신로1526번길 19 계류리 607-5,www.pocheonipp.com,,화력 발전업,2013-06-04,12월
포천파워(주),"Pocheon Power Co., Ltd.",포천파워, ,정삼두,기타법인,284411-0050771,127-86-12125,경기도 포천시 창수면 포천로2797번길 17, ,,화력 발전업,2008-07-24,12월
포항도시가스(주),"POHANG CITY GAS CO.,LTD",포항도시가스, ,조용우,기타법인,174611-0007531,506-81-06573,경상북도 포항시 남구 호동 산 29번지,www.skens.com,,연료용 가스 제조 및 배관공급업,1989-03-02,12월
포항신재생에너지(주),"Pohang Renewable Energy, Inc.",포항신재생에너지, ,이길구,기타법인,110111-6089018,456-87-00373,"서울특별시 마포구 마포대로 119 (공덕동, 효성[HYOSUNG]공덕빌딩)", ,,기타 발전업,2016-06-14,12월
포항연료전지발전(주),pohang feul cell co.,포항연료전지발전, ,김중곤,기타법인,171711-0076256,506-81-63064,경상북도 포항시 북구 흥해읍 죽천리 산 13-9번지, ,,발전업,2008-01-02,12월
(주)포항윈드파워,"Pohang Windpower Corporation Co.,Ltd.",포항윈드파워, ,김수연,기타법인,171711-0167261,383-86-02284,"경상북도 포항시 북구 흥해읍 중성로 19 (옥성리), 2층", ,,발전업,2021-10-12,12월
(주)포항지열발전,pohang production of electricity from geothermal energy,포항지열발전, ,박정훈,기타법인,171711-0102233,506-81-82023,경상북도 포항시 북구 흥해읍 영일만대로 493 (남송리), ,,발전업,2012-10-22,12월
주식회사 푄코리아,"Fohn Korea CO.,LTD",푄코리아, ,이용걸,기타법인,110111-6032299,539-88-00302,"서울특별시 강남구 테헤란로 134 (역삼동, 포스코P&S타워) 17층", ,,기타 발전업,2016-04-14,12월
표선발전태양광 주식회사,Pyoseon generation,표선발전태양광, ,오선택,기타법인,220111-0182104,426-86-01108,"제주특별자치도 제주시 아봉로 88 (아라이동, 다담빌리지) 101동 105호", ,,태양력 발전업,2020-11-01,12월
풍백풍력발전 주식회사,PungBaekWindSolar,풍백풍력발전, ,강창원,기타법인,110111-5945469,697-87-00300,"서울특별시 영등포구 국제금융로 10 (여의도동, 서울국제금융센터) 22층", ,,기타 발전업,2016-01-13,12월
퓨처에너지인프라,Future Energy Infra,퓨처에너지인프라, ,사승재,기타법인,194211-0282020,721-86-00945,"경상남도 창원시 성산구 두산볼보로 22 (귀곡동, 두산중공업(주)), 본관 3층", ,,태양력 발전업,2018-02-05,12월
프로젝트큐레이터스에너지 주식회사,"ProjectCuratorsEnergy Co, ltd",프로젝트큐레이터스에너지, ,박한음,기타법인,214611-0014256,795-88-03234,"전북특별자치도 고창군 흥덕면 부안로 148 (치룡리, 쏠라파크태양광발전소)", ,,태양력 발전업,2024-09-06,12월
피브이에너지 주식회사,pvenergy,피브이에너지, ,김봉가,기타법인,134511-0308476,549-88-00522,"경기도 용인시 수지구 신수로 767 에이동 13층 1313호(동천동, 분당수지U-TOWER)",www.pvenergy.co.kr/,,태양력 발전업,2016-12-16,12월
주식회사 피앤디솔라,"PND solar co., ltd",피앤디솔라, ,박식,기타법인,211111-0045931,573-87-00251,전라북도 군산시 외항로 1372 (비응도동), ,,태양력 발전업,2015-12-28,12월
(주)하늘과에너지,Sky and Energy,하늘과에너지, ,채태평,기타법인,210111-0053844,418-81-21239,전라북도 전주시 완산구 신촌4길 18-7 (중화산동2가) 3층, ,,전기업,2006-11-22,12월
하늘농장주식회사,sky farm solar,하늘농장, ,김준성,기타법인,174411-0005183,508-81-36904,대구광역시 수성구 지범로39길 21-1 2층(범물동), ,,태양력 발전업,2013-11-18,12월
주식회사 하이원태양광발전,High-on Solar,하이원태양광발전, ,김형석,기타법인,234111-0053242,621-81-81003,경상남도 양산시 물금읍 증산리 936-4, ,,발전업,2009-08-05,12월
하이웨이솔라(주),"Highway Solar Co., Ltd.",하이웨이솔라, ,윤세영,기타법인,170111-0514895,504-86-12638,"서울특별시 영등포구 선유서로21길 14 (양평동2가, 양평동오피스텔) 2층 201-비371호", ,,발전업,2013-12-30,12월
하이창원퓨얼셀(주),Hy-Changwon Fuel Cell co.Ltd,하이창원퓨얼셀, ,김덕환,기타법인,194211-0332750,403-86-02104,경상남도 창원시 성산구 두산볼보로 22 318동 하이창원퓨얼셀(주),hychang.gabia.io,,기타 발전업,2021-04-07,12월
하이패스태양광(주),Hi-pass Solar Corporation,하이패스태양광, ,이동훈,기타법인,110111-4974336,104-86-44473,서울특별시 중구 청계천로 86 (장교동), ,,발전업,2012-10-05,12월
하장2풍력발전(주),Hajang 2 Wind power Co. Lted.,하장2풍력발전, ,최재영,기타법인,144611-0020381,238-81-00467,강원도 삼척시 하장면 판문길 714-649 (판문리), ,,발전업,2016-07-08,12월
하장3풍력발전(주),Hajang 3 Wind power Co.Ltd,하장3풍력발전, ,최재영,기타법인,144611-0020894,623-86-00582,강원도 삼척시 하장면 판문길 714-647 (판문리), ,,기타 발전업,2017-03-03,12월
하장5풍력발전 주식회사,Hajang5 Wind Power Corporation,하장5풍력발전, ,"박정규, 손상식",기타법인,174811-0120256,338-81-02751,강원특별자치도 태백시 백두대간로 789-3 (창죽동), ,,기타 발전업,2022-07-25,12월
하장풍력발전 주식회사,"Hajang Windpower Co.,Ltd",하장풍력발전, ,최재영,기타법인,144811-0010601,198-81-00121,강원도 삼척시 하장면 하장길 62-12 판문리 4-1, ,,발전업,2015-07-01,12월
한국CES주식회사,"Korea Community Energy System Co.,Ltd",한국CES, ,박삼랑,기타법인,200111-0096763,410-81-49704,광주광역시 서구 치평동 1163,www.ikoces.co.kr,,"증기, 냉ㆍ온수 및 공기조절 공급업",1999-03-24,12월
한국가스공사(주),KoreaGasCorporation,한국가스공사,036460,최연혜,유가증권시장,114671-0006125,120-82-00557,대구광역시 동구 첨단로 120-,www.kogas.or.kr,,연료용 가스 제조 및 배관공급업,1983-08-18,12월
한국남동발전 주식회사,"Korea South-East Power Co., Ltd",한국남동발전, ,김회천,기타법인,110111-2207119,120-86-19151,경상남도 진주시 사들로123번길 32 (충무공동),www.koenergy.kr,,발전업,2001-04-02,12월
한국남부발전주식회사,"Korea Southern Power Co., Ltd.",한국남부발전, ,이승우,기타법인,110111-2207135,120-86-19165,"부산광역시 남구 문현금융로 40 (문현동, 부산국제금융센터) 40 BIFC",www.kospo.co.kr,,발전업,2001-04-02,12월
한국녹색철도태양광발전 주식회사,Korea green railway solar power co.Ltd,한국녹색철도태양광발전, ,임종완,기타법인,110111-5029263,215-87-77039,"경기도 성남시 분당구 대왕판교로395번길 8 (백현동, 신성솔라에너지1층)", ,,발전업,2012-12-24,12월
한국동서발전주식회사,"Korea East-West Power Co., Ltd.",한국동서발전, ,권명호,기타법인,110111-2207151,120-86-19199,울산광역시 중구 종가로 395 (북정동),www.ewp.co.kr,,발전업,2001-04-02,12월
한국부유식풍력 주식회사,"Korea Floating Wind Power Co., Ltd.",한국부유식풍력, ,RODRIGUEZ BAUTISTA(로드리게스산체스바우티스타훌리오),기타법인,110111-6510063,482-87-00858,"울산광역시 남구 삼산로 182 16층 (달동, 보림타워)",www.koreafloatingwind.kr/,,기타 발전업,2017-09-09,12월
한국북부발전 주식회사,KOREA NORTHERN POWER,한국북부발전, ,민용기,기타법인,110111-5792183,506-81-92119,경기도 포천시 신북면 청신로 1550-80 (계류리),www.knp.co.kr,,화력 발전업,2015-07-24,12월
한국산업태양광 주식회사,"KoreaIndustrySolarPower Co.,Ltd",한국산업태양광, ,강남욱,기타법인,180111-1330024,198-88-01963,"부산광역시 강서구 유통단지1로97번길 12 (대저2동, 서부산철강단지) 318동", ,,태양력 발전업,2021-01-04,12월
한국서부발전주식회사,"Korea Western Power Co., Ltd",한국서부발전, ,박형덕,기타법인,110111-2207177,120-86-19205,"충청남도 태안군 태안읍 중앙로 285 (평천리, 한국서부발전(주)본사)",www.westernpower.co.kr,,발전업,2001-04-02,12월
주식회사 한국솔라파크,Korea solapark cor.,한국솔라파크, ,허훈,기타법인,205411-0012156,412-81-30915,전라남도 영암군 덕진면 장선리 243-1, ,,발전업,2006-12-14,12월
한국수력원자력주식회사,"Korea Hydro & Nuclear Power Co., Ltd.",한국수력원자력, ,황주호,기타법인,110111-2207127,120-86-18943,경상북도 경주시 문무대왕면 불국로 1655 한국수력원자력주식회사,www.khnp.co.kr,http://www.khnp.co.kr,발전업,2001-04-02,12월
(주)한국쏠렉에너지,"Korea Ssolek Energy Co., Ltd.",한국쏠렉에너지, ,윤정택,기타법인,174711-0018627,505-81-41859,전라남도 영광군 법성면 용덕리 산 23-1,없음,,발전업,2006-01-01,12월
주식회사 한국에너지파워,Corp koreaenergypower,한국에너지파워, ,최현돈,기타법인,170111-0735136,455-86-01479,대구광역시 동구 이노밸리로 3 (상매동)3층 302호, ,,태양력 발전업,2019-08-22,12월
한국엘엔지벙커링 주식회사,Korea LNG Bunkering Co. Ltd,한국엘엔지벙커링, ,이계정,기타법인,110111-7706471,262-88-01809,"서울특별시 중구 청계천로 14 (무교동, 한국정보화진흥원)  3층", ,,"전기, 가스, 증기 및 공기조절 공급업",2020-12-04,12월
한국전력공사(주),KOREA ELECTRIC POWER CORPORATION,한국전력공사,015760,김동철,유가증권시장,114671-0001456,120-82-00052,전라남도 나주시 전력로 55 -,www.kepco.co.kr,,송전 및 배전업,1961-07-01,12월
한국중부발전 주식회사,"Korea Midland Power co., Ltd.",한국중부발전, ,이영조,기타법인,110111-2207193,120-86-19170,충청남도 보령시 보령북로 160 (대천동),www.komipo.co.kr,,발전업,2001-04-02,12월
주식회사 한국태양광발전 1호,"Korea Photovoltaic No.1 Co., Ltd.",한국태양광발전1호, ,조혁종,기타법인,201311-0044569,416-81-74502,전라남도 순천시 별량면 두고리 301-2, ,,발전업,2010-11-05,12월
주식회사 한국태양광발전5호,Hankooksolar5,한국태양광발전5호, ,강창원,기타법인,110111-4937186,206-86-68733,충청남도 아산시 둔포면 아산밸리남로 146, ,,발전업,2012-08-10,12월
주식회사 한국태양광발전소,Corp. korea solarphotovoltaic power station,한국태양광발전소, ,이광우,기타법인,154611-0011122,304-81-31404,"서울특별시 동대문구 제기로 91 (청량리동, 홍릉빌딩) 2층", ,,태양력 발전업,2014-12-09,12월
(주)한국태양광발전연구소,Korea Research Institute of Photovoltaic Corp,한국태양광발전연구소, ,김경수,기타법인,110111-4409078,220-88-03399,"서울특별시 성북구 선잠로5길 11 (성북동, 태양의집)", ,,발전업,2012-06-01,12월
한국태양보성1호발전소 주식회사,BOSEONG PORTABLE POWER PLANT,한국태양보성1호발전소, ,곽선신,기타법인,110111-3939878,214-88-30886,서울특별시 서초구 양재동 275, ,,발전업,2008-09-17,12월
